Year,Month,Day,Hour,Minute,Temperature(deg.C),Albedo,Azimuth(degree),cloudopacity(%),Dew Point(deg.c),DHI(W/m2),DNI,EBH,GHI,Relative humidity(%),Snow Depth(cm),Pressure(mbar),Wind Direction(degree),Wind Speed(m/s),Zenith(degree)
,,,,,,,,,,,,,,,,,,,
2017,5,4,9,0,26.2,0.13,-70,1.6,24,259,593,502,762,87.8,0,1000.8,299,1.3,32
,,,,,,,,,,,,,,,,,,,
2017,5,4,10,0,28.5,0.13,-57,0.4,23.7,262,651,617,879,75.2,0,1000.3,262,1,18
,,,,,,,,,,,,,,,,,,,
2017,5,4,11,0,30.8,0.13,-5,0,23.3,264,670,660,924,64.6,0,999.8,224,1.2,10
,,,,,,,,,,,,,,,,,,,
2017,5,4,12,0,31.3,0.13,53,1.6,22.9,298,597,572,871,61,0,999.2,208,1.5,17
,,,,,,,,,,,,,,,,,,,
2017,5,4,13,0,30.2,0.13,69,14.6,22.5,445,254,222,666,63.2,0,998.4,201,1.6,30
,,,,,,,,,,,,,,,,,,,
2017,5,4,14,0,29.1,0.13,74,14.1,22,370,226,153,523,65.6,0,997.7,195,1.8,44
,,,,,,,,,,,,,,,,,,,
2017,5,4,15,0,28.2,0.13,76,2.7,22,198,367,197,397,69,0,997.5,190,1.7,59
,,,,,,,,,,,,,,,,,,,
2017,5,4,16,0,27.4,0.13,76,9.1,22.2,137,87,24,161,73.4,0,998,182,1.4,73
,,,,,,,,,,,,,,,,,,,
2017,5,4,17,0,26.6,0.13,74,2.4,22.5,22,8,0,23,78.1,0,998.4,171,1.1,87
,,,,,,,,,,,,,,,,,,,
2017,5,4,18,0,26,0.13,72,0,22.6,0,0,0,0,81.8,0,999.1,160,1.1,102
,,,,,,,,,,,,,,,,,,,
2017,5,4,19,0,25.5,0.13,69,0,22.7,0,0,0,0,84.3,0,999.9,155,1.2,116
,,,,,,,,,,,,,,,,,,,
2017,5,4,20,0,25,0.13,63,0,22.7,0,0,0,0,86.8,0,1000.7,152,1.3,129
,,,,,,,,,,,,,,,,,,,
2017,5,4,21,0,24.7,0.13,53,0,22.8,0,0,0,0,89.1,0,1001,162,1.3,142
,,,,,,,,,,,,,,,,,,,
2017,5,4,22,0,24.4,0.13,35,0,22.9,0,0,0,0,91.1,0,1000.7,190,1.2,153
,,,,,,,,,,,,,,,,,,,
2017,5,4,23,0,24.1,0.13,2,0,22.9,0,0,0,0,93.1,0,1000.5,214,1.4,157
,,,,,,,,,,,,,,,,,,,
2017,5,5,0,0,23.9,0.13,-31,0,22.9,0,0,0,0,94.5,0,1000.2,234,1.4,154
,,,,,,,,,,,,,,,,,,,
2017,5,5,1,0,23.6,0.13,-52,4.8,22.7,0,0,0,0,95.1,0,999.8,263,1.3,144
,,,,,,,,,,,,,,,,,,,
2017,5,5,2,0,23.3,0.13,-62,18.5,22.6,0,0,0,0,95.8,0,999.5,290,1.5,131
,,,,,,,,,,,,,,,,,,,
2017,5,5,3,0,23.2,0.13,-68,20.1,22.5,0,0,0,0,96.1,0,999.4,300,1.8,117
,,,,,,,,,,,,,,,,,,,
2017,5,5,4,0,23.2,0.13,-72,51.4,22.6,0,0,0,0,96,0,999.5,300,1.8,103
,,,,,,,,,,,,,,,,,,,
2017,5,5,5,0,23.3,0.13,-74,54.2,22.6,11,0,0,11,95.9,0,999.6,299,1.9,89
,,,,,,,,,,,,,,,,,,,
2017,5,5,6,0,24.1,0.13,-75,54.8,22.7,72,0,0,72,91.7,0,999.9,295,1.8,75
,,,,,,,,,,,,,,,,,,,
2017,5,5,7,0,25.6,0.13,-75,62.2,22.8,152,0,0,152,84.1,0,1000.3,285,1.6,60
,,,,,,,,,,,,,,,,,,,
2017,5,5,8,0,27.2,0.13,-74,50.4,22.9,315,0,0,315,77.3,0,1000.7,273,1.5,46
,,,,,,,,,,,,,,,,,,,
2017,5,5,9,0,28.6,0.13,-70,23.8,23,452,176,155,609,71.7,0,1000.8,254,1.2,32
,,,,,,,,,,,,,,,,,,,
2017,5,5,10,0,30,0.13,-56,0.5,23.3,211,726,689,900,67.2,0,1000.6,213,0.9,18
,,,,,,,,,,,,,,,,,,,
2017,5,5,11,0,31.4,0.13,-5,0,23.5,208,749,737,944,63.1,0,1000.4,176,1.3,10
,,,,,,,,,,,,,,,,,,,
2017,5,5,12,0,31.5,0.13,52,0.4,23.4,221,715,683,904,62.2,0,1000,163,1.6,17
,,,,,,,,,,,,,,,,,,,
2017,5,5,13,0,30.4,0.13,69,14.1,22.9,400,332,289,691,64.3,0,999.4,158,1.6,30
,,,,,,,,,,,,,,,,,,,
2017,5,5,14,0,29.3,0.13,74,9,22.5,297,394,279,577,66.5,0,998.8,153,1.6,44
,,,,,,,,,,,,,,,,,,,
2017,5,5,15,0,28.5,0.13,75,11.4,22.4,241,245,131,372,69.5,0,998.5,159,1.5,59
,,,,,,,,,,,,,,,,,,,
2017,5,5,16,0,27.8,0.13,75,16.4,22.6,132,82,30,163,73.3,0,998.7,178,1.3,73
,,,,,,,,,,,,,,,,,,,
2017,5,5,17,0,27.2,0.13,74,56.6,22.9,14,0,0,14,77.4,0,998.8,200,1.3,87
,,,,,,,,,,,,,,,,,,,
2017,5,5,18,0,26.7,0.13,72,69.7,23,0,0,0,0,80.5,0,999.1,216,1.4,102
,,,,,,,,,,,,,,,,,,,
2017,5,5,19,0,26.3,0.13,69,72.8,23.1,0,0,0,0,82.5,0,999.6,226,1.4,116
,,,,,,,,,,,,,,,,,,,
2017,5,5,20,0,25.9,0.13,63,67.6,23.1,0,0,0,0,84.5,0,1000.1,236,1.5,129
,,,,,,,,,,,,,,,,,,,
2017,5,5,21,0,25.6,0.13,53,70.4,23.3,0,0,0,0,86.6,0,1000.5,243,1.6,142
,,,,,,,,,,,,,,,,,,,
2017,5,5,22,0,25.5,0.13,34,58,23.6,0,0,0,0,88.7,0,1000.8,247,1.7,152
,,,,,,,,,,,,,,,,,,,
2017,5,5,23,0,25.4,0.13,2,35.7,23.8,0,0,0,0,90.9,0,1001,250,1.8,157
,,,,,,,,,,,,,,,,,,,
2017,5,6,0,0,25.3,0.13,-31,36.6,23.8,0,0,0,0,91.5,0,1001,254,1.8,153
,,,,,,,,,,,,,,,,,,,
2017,5,6,1,0,25,0.13,-51,24.1,23.4,0,0,0,0,90.6,0,1000.7,259,1.7,143
,,,,,,,,,,,,,,,,,,,
2017,5,6,2,0,24.8,0.13,-62,0,23,0,0,0,0,89.7,0,1000.3,264,1.6,131
,,,,,,,,,,,,,,,,,,,
2017,5,6,3,0,24.6,0.13,-68,0,22.8,0,0,0,0,89.7,0,1000.3,268,1.6,117
,,,,,,,,,,,,,,,,,,,
2017,5,6,4,0,24.4,0.13,-72,0,22.9,0,0,0,0,90.8,0,1000.5,270,1.4,103
,,,,,,,,,,,,,,,,,,,
2017,5,6,5,0,24.3,0.13,-74,0,22.9,14,20,2,17,91.9,0,1000.7,274,1.4,89
,,,,,,,,,,,,,,,,,,,
2017,5,6,6,0,25,0.13,-75,0,22.8,93,247,71,164,87.7,0,1000.9,266,1.2,75
,,,,,,,,,,,,,,,,,,,
2017,5,6,7,0,26.6,0.13,-75,2.8,22.7,182,399,195,377,79.1,0,1001.1,246,1.2,60
,,,,,,,,,,,,,,,,,,,
2017,5,6,8,0,28.2,0.13,-74,9.9,22.6,305,347,237,542,71.5,0,1001.3,226,1.3,46
,,,,,,,,,,,,,,,,,,,
2017,5,6,9,0,29.5,0.13,-69,17.4,22.8,449,223,190,639,67.5,0,1001.1,213,1.4,32
,,,,,,,,,,,,,,,,,,,
2017,5,6,10,0,30.4,0.13,-55,22.5,23.5,548,142,133,683,66.4,0,1000.3,203,1.5,19
,,,,,,,,,,,,,,,,,,,
2017,5,6,11,0,31.4,0.13,-4,23.3,24.1,563,140,137,701,65.4,0,999.5,195,1.6,11
,,,,,,,,,,,,,,,,,,,
2017,5,6,12,0,31.8,0.13,52,22.8,24.1,594,70,67,662,63.8,0,998.7,192,1.6,17
,,,,,,,,,,,,,,,,,,,
2017,5,6,13,0,31.7,0.13,68,20.9,23.5,514,90,80,595,61.8,0,997.7,196,1.7,30
,,,,,,,,,,,,,,,,,,,
2017,5,6,14,0,31.7,0.13,73,18.2,22.9,371,155,105,475,59.9,0,996.7,199,1.7,44
,,,,,,,,,,,,,,,,,,,
2017,5,6,15,0,31,0.13,75,2,22.8,214,305,161,375,62.1,0,996.6,201,1.7,59
,,,,,,,,,,,,,,,,,,,
2017,5,6,16,0,29.7,0.13,75,7.6,23.3,125,101,32,158,68.8,0,997.4,202,1.6,73
,,,,,,,,,,,,,,,,,,,
2017,5,6,17,0,28.3,0.13,74,17.5,23.8,14,0,0,14,76.3,0,998.1,203,1.5,87
,,,,,,,,,,,,,,,,,,,
2017,5,6,18,0,27.3,0.13,72,0,24,0,0,0,0,82,0,998.9,203,1.6,102
,,,,,,,,,,,,,,,,,,,
2017,5,6,19,0,26.6,0.13,68,0,24,0,0,0,0,85.4,0,999.7,202,1.8,116
,,,,,,,,,,,,,,,,,,,
2017,5,6,20,0,25.9,0.13,63,0,24,0,0,0,0,89,0,1000.6,201,2,129
,,,,,,,,,,,,,,,,,,,
2017,5,6,21,0,25.6,0.13,53,0,24,0,0,0,0,91.2,0,1000.8,206,1.9,142
,,,,,,,,,,,,,,,,,,,
2017,5,6,22,0,25.5,0.13,34,0,24.1,0,0,0,0,92,0,1000.5,219,1.5,152
,,,,,,,,,,,,,,,,,,,
2017,5,6,23,0,25.4,0.13,2,0,24.2,0,0,0,0,92.7,0,1000.2,240,1.3,157
,,,,,,,,,,,,,,,,,,,
2017,5,7,0,0,25.2,0.13,-31,0,24,0,0,0,0,93.2,0,999.7,255,1.3,153
,,,,,,,,,,,,,,,,,,,
2017,5,7,1,0,24.9,0.13,-51,29.1,23.7,0,0,0,0,93.6,0,999.1,263,1.4,143
,,,,,,,,,,,,,,,,,,,
2017,5,7,2,0,24.5,0.13,-62,54.9,23.4,0,0,0,0,93.9,0,998.6,269,1.4,131
,,,,,,,,,,,,,,,,,,,
2017,5,7,3,0,24.3,0.13,-68,51.9,23.3,0,0,0,0,94.3,0,998.4,269,1.4,117
,,,,,,,,,,,,,,,,,,,
2017,5,7,4,0,24.2,0.13,-71,61.9,23.3,0,0,0,0,94.9,0,998.6,263,1.4,103
,,,,,,,,,,,,,,,,,,,
2017,5,7,5,0,24.1,0.13,-74,56.8,23.3,9,0,0,9,95.4,0,998.8,256,1.4,89
,,,,,,,,,,,,,,,,,,,
2017,5,7,6,0,24.7,0.13,-75,49.9,23.2,81,0,0,81,91.5,0,999.1,248,1.3,75
,,,,,,,,,,,,,,,,,,,
2017,5,7,7,0,26.1,0.13,-75,40,23.2,239,0,0,239,83.9,0,999.4,238,1.1,60
,,,,,,,,,,,,,,,,,,,
2017,5,7,8,0,27.5,0.13,-73,27.8,23.1,406,50,37,444,77.1,0,999.6,224,1,46
,,,,,,,,,,,,,,,,,,,
2017,5,7,9,0,28.7,0.13,-69,23.8,23,488,128,109,598,71.4,0,999.4,207,0.8,32
,,,,,,,,,,,,,,,,,,,
2017,5,7,10,0,29.6,0.13,-54,12,22.8,409,399,379,789,66.7,0,998.7,175,0.7,19
,,,,,,,,,,,,,,,,,,,
2017,5,7,11,0,30.6,0.13,-4,4,22.6,298,611,599,898,62.4,0,998,139,0.7,11
,,,,,,,,,,,,,,,,,,,
2017,5,7,12,0,31,0.13,51,12.6,22.5,427,377,360,788,60.6,0,997.3,129,0.9,17
,,,,,,,,,,,,,,,,,,,
2017,5,7,13,0,30.9,0.13,68,25.1,22.6,497,112,102,599,61.2,0,996.5,135,1,30
,,,,,,,,,,,,,,,,,,,
2017,5,7,14,0,30.8,0.13,73,28.2,22.6,432,26,18,451,61.7,0,995.7,140,1.1,44
,,,,,,,,,,,,,,,,,,,
2017,5,7,15,0,30.4,0.13,74,38.8,22.8,257,0,0,257,64.1,0,995.6,160,1.2,59
,,,,,,,,,,,,,,,,,,,
2017,5,7,16,0,29.6,0.13,75,33.5,23.2,120,0,0,120,68.5,0,996,187,1.5,73
,,,,,,,,,,,,,,,,,,,
2017,5,7,17,0,28.8,0.13,74,36,23.5,17,0,0,17,73.1,0,996.4,202,2,87
,,,,,,,,,,,,,,,,,,,
2017,5,7,18,0,28.2,0.13,72,47.4,23.7,0,0,0,0,76.9,0,997,208,2.3,102
,,,,,,,,,,,,,,,,,,,
2017,5,7,19,0,27.6,0.13,68,49.1,23.8,0,0,0,0,79.6,0,997.8,211,2.4,116
,,,,,,,,,,,,,,,,,,,
2017,5,7,20,0,27,0.13,62,53.3,23.8,0,0,0,0,82.4,0,998.5,213,2.4,129
,,,,,,,,,,,,,,,,,,,
2017,5,7,21,0,26.5,0.13,52,33.1,23.8,0,0,0,0,85,0,998.9,217,2.3,142
,,,,,,,,,,,,,,,,,,,
2017,5,7,22,0,26.1,0.13,33,26.6,23.9,0,0,0,0,87.5,0,998.8,223,2.2,152
,,,,,,,,,,,,,,,,,,,
2017,5,7,23,0,25.6,0.13,2,51.3,23.9,0,0,0,0,90.1,0,998.7,229,2,157
,,,,,,,,,,,,,,,,,,,
2017,5,8,0,0,25.3,0.14,-30,51.6,23.8,0,0,0,0,91.7,0,998.4,234,1.9,153
,,,,,,,,,,,,,,,,,,,
2017,5,8,1,0,25,0.14,-51,24.1,23.7,0,0,0,0,92.2,0,998,237,1.8,143
,,,,,,,,,,,,,,,,,,,
2017,5,8,2,0,24.8,0.14,-61,0,23.6,0,0,0,0,92.8,0,997.6,240,1.7,131
,,,,,,,,,,,,,,,,,,,
2017,5,8,3,0,24.7,0.14,-67,0,23.5,0,0,0,0,93.2,0,997.5,242,1.7,117
,,,,,,,,,,,,,,,,,,,
2017,5,8,4,0,24.7,0.14,-71,0,23.6,0,0,0,0,93.5,0,997.9,242,1.7,103
,,,,,,,,,,,,,,,,,,,
2017,5,8,5,0,24.7,0.14,-73,0,23.6,14,17,1,17,93.7,0,998.3,242,1.7,89
,,,,,,,,,,,,,,,,,,,
2017,5,8,6,0,25.3,0.14,-74,1.3,23.6,99,212,59,159,90.1,0,998.6,236,1.6,75
,,,,,,,,,,,,,,,,,,,
2017,5,8,7,0,26.6,0.14,-74,11.5,23.5,225,230,118,345,83.2,0,999,222,1.5,60
,,,,,,,,,,,,,,,,,,,
2017,5,8,8,0,27.8,0.14,-73,15.8,23.4,360,204,140,502,76.8,0,999.3,207,1.5,46
,,,,,,,,,,,,,,,,,,,
2017,5,8,9,0,28.9,0.14,-68,17.9,23.8,471,173,144,615,74.1,0,999.3,199,1.3,32
,,,,,,,,,,,,,,,,,,,
2017,5,8,10,0,29.8,0.14,-53,28.2,24.8,587,34,32,620,74.4,0,999,195,0.9,19
,,,,,,,,,,,,,,,,,,,
2017,5,8,11,0,30.7,0.14,-4,23.9,25.7,591,100,98,690,74.7,0,998.7,188,0.6,11
,,,,,,,,,,,,,,,,,,,
2017,5,8,12,0,30.5,0.14,50,31.9,25.9,571,9,8,580,76.7,0,998.4,176,0.4,17
,,,,,,,,,,,,,,,,,,,
2017,5,8,13,0,29.1,0.14,67,31.7,25.4,509,0,0,509,80.4,0,998,165,0.3,30
,,,,,,,,,,,,,,,,,,,
2017,5,8,14,0,27.7,0.14,72,29.9,24.8,406,0,0,406,84.4,0,997.6,151,0.3,44
,,,,,,,,,,,,,,,,,,,
2017,5,8,15,0,26.6,0.14,74,15,24.5,285,63,29,315,88.3,0,997.6,172,0.2,59
,,,,,,,,,,,,,,,,,,,
2017,5,8,16,0,25.7,0.14,74,20.8,24.3,127,6,2,130,92.1,0,997.9,220,0.3,73
,,,,,,,,,,,,,,,,,,,
2017,5,8,17,0,24.9,0.14,73,20.7,24.2,17,0,0,17,96,0,998.2,238,0.5,87
,,,,,,,,,,,,,,,,,,,
2017,5,8,18,0,24.5,0.14,71,0,24.2,0,0,0,0,98.2,0,998.7,239,0.6,102
,,,,,,,,,,,,,,,,,,,
2017,5,8,19,0,24.4,0.14,68,0,24.2,0,0,0,0,98.4,0,999.3,230,0.5,116
,,,,,,,,,,,,,,,,,,,
2017,5,8,20,0,24.4,0.14,62,28.8,24.2,0,0,0,0,98.7,0,999.9,219,0.5,129
,,,,,,,,,,,,,,,,,,,
2017,5,8,21,0,24.6,0.14,52,49.6,24.4,0,0,0,0,98.5,0,1000,237,0.5,142
,,,,,,,,,,,,,,,,,,,
2017,5,8,22,0,25,0.14,33,41.3,24.7,0,0,0,0,97.9,0,999.6,267,0.7,152
,,,,,,,,,,,,,,,,,,,
2017,5,8,23,0,25.4,0.14,2,33.3,25,0,0,0,0,97.4,0,999.2,280,1.1,156
,,,,,,,,,,,,,,,,,,,
2017,5,9,0,0,25.5,0.13,-30,33.7,25,0,0,0,0,96.9,0,998.7,284,1.2,153
,,,,,,,,,,,,,,,,,,,
2017,5,9,1,0,25.4,0.13,-50,43.1,24.8,0,0,0,0,96.5,0,998.3,284,1.3,143
,,,,,,,,,,,,,,,,,,,
2017,5,9,2,0,25.3,0.13,-61,50.4,24.7,0,0,0,0,96.1,0,997.9,284,1.3,130
,,,,,,,,,,,,,,,,,,,
2017,5,9,3,0,25.2,0.13,-67,52.6,24.6,0,0,0,0,96,0,997.7,282,1.3,117
,,,,,,,,,,,,,,,,,,,
2017,5,9,4,0,25.1,0.13,-71,51.6,24.5,0,0,0,0,96,0,997.5,278,1.3,103
,,,,,,,,,,,,,,,,,,,
2017,5,9,5,0,25.1,0.13,-73,44.4,24.4,13,0,0,13,96.1,0,997.4,274,1.4,89
,,,,,,,,,,,,,,,,,,,
2017,5,9,6,0,25.5,0.13,-74,42.7,24.3,80,0,0,80,92.8,0,997.6,273,1.5,75
,,,,,,,,,,,,,,,,,,,
2017,5,9,7,0,26.6,0.13,-74,37.3,24.1,175,143,82,258,86.5,0,998,276,1.7,60
,,,,,,,,,,,,,,,,,,,
2017,5,9,8,0,27.6,0.13,-72,1.4,24,213,550,380,594,80.7,0,998.5,278,1.8,46
,,,,,,,,,,,,,,,,,,,
2017,5,9,9,0,28.4,0.13,-68,33.4,23.7,420,114,98,519,75.7,0,998.6,276,1.6,32
,,,,,,,,,,,,,,,,,,,
2017,5,9,10,0,29,0.13,-53,28.2,23.3,553,92,87,640,71.3,0,998.4,265,1.1,19
,,,,,,,,,,,,,,,,,,,
2017,5,9,11,0,29.6,0.13,-4,28.1,22.9,561,109,107,669,67.2,0,998.2,237,0.7,11
,,,,,,,,,,,,,,,,,,,
2017,5,9,12,0,30,0.13,49,20.2,22.7,527,175,165,692,65,0,997.8,209,0.7,18
,,,,,,,,,,,,,,,,,,,
2017,5,9,13,0,30.2,0.13,67,8.9,22.7,385,368,313,698,64.4,0,997,205,0.8,30
,,,,,,,,,,,,,,,,,,,
2017,5,9,14,0,30.3,0.13,72,12.1,22.7,333,284,209,542,63.9,0,996.3,203,1,44
,,,,,,,,,,,,,,,,,,,
2017,5,9,15,0,29.7,0.13,74,1.1,22.9,180,432,224,404,66.7,0,996.2,196,1.2,59
,,,,,,,,,,,,,,,,,,,
2017,5,9,16,0,28.5,0.13,74,4.9,23.2,107,229,77,184,73.2,0,996.9,189,1.5,73
,,,,,,,,,,,,,,,,,,,
2017,5,9,17,0,27.3,0.13,73,6.5,23.6,22,0,0,22,80.3,0,997.5,184,1.8,87
,,,,,,,,,,,,,,,,,,,
2017,5,9,18,0,26.2,0.13,71,0,23.7,0,0,0,0,85.9,0,998.3,176,1.8,102
,,,,,,,,,,,,,,,,,,,
2017,5,9,19,0,25.4,0.13,68,0,23.6,0,0,0,0,89.7,0,999.4,164,1.6,115
,,,,,,,,,,,,,,,,,,,
2017,5,9,20,0,24.7,0.13,62,0,23.5,0,0,0,0,93.6,0,1000.5,150,1.5,129
,,,,,,,,,,,,,,,,,,,
2017,5,9,21,0,24.1,0.13,52,0,23.4,0,0,0,0,96.2,0,1000.6,151,1.1,141
,,,,,,,,,,,,,,,,,,,
2017,5,9,22,0,23.8,0.13,33,0,23.3,0,0,0,0,97.5,0,999.7,197,0.6,151
,,,,,,,,,,,,,,,,,,,
2017,5,9,23,0,23.5,0.13,2,0,23.3,0,0,0,0,98.7,0,998.8,258,0.9,156
,,,,,,,,,,,,,,,,,,,
2017,5,10,0,0,23.4,0.13,-30,0,23.3,0,0,0,0,99.3,0,998.1,277,1.3,152
,,,,,,,,,,,,,,,,,,,
2017,5,10,1,0,23.6,0.13,-50,0,23.4,0,0,0,0,99.1,0,997.6,291,1.3,143
,,,,,,,,,,,,,,,,,,,
2017,5,10,2,0,23.7,0.13,-61,0,23.5,0,0,0,0,98.9,0,997.1,303,1.4,130
,,,,,,,,,,,,,,,,,,,
2017,5,10,3,0,23.9,0.13,-67,0,23.6,0,0,0,0,98.7,0,997.1,305,1.2,117
,,,,,,,,,,,,,,,,,,,
2017,5,10,4,0,24,0.13,-71,0.1,23.7,0,0,0,0,98.4,0,997.6,288,0.7,103
,,,,,,,,,,,,,,,,,,,
2017,5,10,5,0,24.1,0.13,-73,4.7,23.8,15,2,0,16,98.1,0,998.1,235,0.4,89
,,,,,,,,,,,,,,,,,,,
2017,5,10,6,0,24.8,0.13,-74,1.1,23.9,94,239,71,165,95,0,998.6,203,0.6,75
,,,,,,,,,,,,,,,,,,,
2017,5,10,7,0,26,0.13,-74,0,24.1,148,498,250,398,89.4,0,999.2,204,0.8,60
,,,,,,,,,,,,,,,,,,,
2017,5,10,8,0,27.2,0.13,-72,0,24.3,179,627,435,614,84.3,0,999.7,204,0.9,46
,,,,,,,,,,,,,,,,,,,
2017,5,10,9,0,28.4,0.13,-67,9.5,24.7,345,425,351,695,80.4,0,999.8,197,1.1,32
,,,,,,,,,,,,,,,,,,,
2017,5,10,10,0,29.5,0.13,-52,30.1,25.1,589,27,26,615,77.5,0,999.6,187,1.4,19
,,,,,,,,,,,,,,,,,,,
2017,5,10,11,0,30.6,0.13,-4,35.6,25.6,585,6,6,593,74.8,0,999.4,181,1.7,12
,,,,,,,,,,,,,,,,,,,
2017,5,10,12,0,30.9,0.13,49,29.3,25.4,561,71,67,630,72.5,0,998.8,178,1.8,18
,,,,,,,,,,,,,,,,,,,
2017,5,10,13,0,30.4,0.13,66,10.3,24.4,363,404,345,708,70.4,0,997.9,178,1.9,31
,,,,,,,,,,,,,,,,,,,
2017,5,10,14,0,30,0.13,72,4.8,23.5,247,501,350,599,68.4,0,996.9,177,1.9,44
,,,,,,,,,,,,,,,,,,,
2017,5,10,15,0,29.2,0.13,74,1.7,23.1,158,496,263,421,70,0,996.7,177,1.9,59
,,,,,,,,,,,,,,,,,,,
2017,5,10,16,0,28.1,0.13,74,5.2,23.3,116,242,69,186,75.3,0,997.1,177,2,73
,,,,,,,,,,,,,,,,,,,
2017,5,10,17,0,27.1,0.13,73,2.4,23.5,21,37,5,26,81,0,997.5,177,2,87
,,,,,,,,,,,,,,,,,,,
2017,5,10,18,0,26.4,0.13,71,0,23.7,0,0,0,0,85.1,0,998.1,179,2,101
,,,,,,,,,,,,,,,,,,,
2017,5,10,19,0,26,0.13,67,0,23.7,0,0,0,0,87.3,0,999,182,1.9,115
,,,,,,,,,,,,,,,,,,,
2017,5,10,20,0,25.6,0.13,61,0,23.7,0,0,0,0,89.5,0,999.8,185,1.8,129
,,,,,,,,,,,,,,,,,,,
2017,5,10,21,0,25.4,0.13,51,0,23.8,0,0,0,0,90.8,0,1000.1,189,1.8,141
,,,,,,,,,,,,,,,,,,,
2017,5,10,22,0,25.5,0.13,32,0,24,0,0,0,0,91.4,0,999.9,195,1.7,151
,,,,,,,,,,,,,,,,,,,
2017,5,10,23,0,25.5,0.13,2,0,24.1,0,0,0,0,92,0,999.7,202,1.7,156
,,,,,,,,,,,,,,,,,,,
2017,5,11,0,0,25.4,0.13,-30,0,24.1,0,0,0,0,92.6,0,999.4,210,1.6,152
,,,,,,,,,,,,,,,,,,,
2017,5,11,1,0,25.1,0.13,-50,0,23.9,0,0,0,0,93.2,0,999.1,220,1.5,142
,,,,,,,,,,,,,,,,,,,
2017,5,11,2,0,24.8,0.13,-60,0,23.7,0,0,0,0,93.8,0,998.8,231,1.4,130
,,,,,,,,,,,,,,,,,,,
2017,5,11,3,0,24.6,0.13,-67,0,23.6,0,0,0,0,94.3,0,998.8,245,1.3,117
,,,,,,,,,,,,,,,,,,,
2017,5,11,4,0,24.5,0.13,-70,2.9,23.6,0,0,0,0,94.5,0,999.2,268,1.1,103
,,,,,,,,,,,,,,,,,,,
2017,5,11,5,0,24.5,0.13,-72,9.3,23.6,16,22,2,19,94.6,0,999.5,294,1.1,89
,,,,,,,,,,,,,,,,,,,
2017,5,11,6,0,25.1,0.13,-74,10.5,23.6,109,188,53,162,91.3,0,1000,295,1.1,75
,,,,,,,,,,,,,,,,,,,
2017,5,11,7,0,26.3,0.13,-73,6.1,23.5,175,433,207,382,85,0,1000.5,270,1.1,60
,,,,,,,,,,,,,,,,,,,
2017,5,11,8,0,27.4,0.13,-72,35.3,23.5,388,24,14,402,79.2,0,1001.1,247,1.2,46
,,,,,,,,,,,,,,,,,,,
2017,5,11,9,0,28.1,0.13,-67,47.9,23.6,414,0,0,414,76.5,0,1001.2,232,1.2,32
,,,,,,,,,,,,,,,,,,,
2017,5,11,10,0,28.4,0.13,-51,49.1,23.9,434,29,29,464,76.7,0,1000.9,215,0.9,19
,,,,,,,,,,,,,,,,,,,
2017,5,11,11,0,28.7,0.13,-4,16.4,24.2,437,362,354,792,76.9,0,1000.6,190,0.8,12
,,,,,,,,,,,,,,,,,,,
2017,5,11,12,0,28.4,0.13,48,22.1,24.4,484,239,228,713,79,0,1000.1,175,0.8,18
,,,,,,,,,,,,,,,,,,,
2017,5,11,13,0,27.5,0.13,66,45.4,24.4,442,0,0,442,83.1,0,999.4,170,0.7,31
,,,,,,,,,,,,,,,,,,,
2017,5,11,14,0,26.6,0.13,71,32.7,24.4,367,93,60,427,87.4,0,998.7,165,0.7,45
,,,,,,,,,,,,,,,,,,,
2017,5,11,15,0,25.9,0.13,73,11.8,24.3,217,313,168,386,91.2,0,998.6,159,0.4,59
,,,,,,,,,,,,,,,,,,,
2017,5,11,16,0,25.3,0.13,73,19.7,24.3,147,49,17,163,94.2,0,999,118,0.1,73
,,,,,,,,,,,,,,,,,,,
2017,5,11,17,0,24.6,0.13,73,6.7,24.2,24,2,0,24,97.3,0,999.5,3,0.3,87
,,,,,,,,,,,,,,,,,,,
2017,5,11,18,0,24.3,0.13,70,0,24.1,0,0,0,0,98.9,0,1000,358,0.5,101
,,,,,,,,,,,,,,,,,,,
2017,5,11,19,0,24.2,0.13,67,0,24,0,0,0,0,98.8,0,1000.6,0,0.6,115
,,,,,,,,,,,,,,,,,,,
2017,5,11,20,0,24.1,0.13,61,0,23.9,0,0,0,0,98.7,0,1001.3,1,0.6,129
,,,,,,,,,,,,,,,,,,,
2017,5,11,21,0,24,0.13,51,0,23.8,0,0,0,0,98.5,0,1001.5,352,0.5,141
,,,,,,,,,,,,,,,,,,,
2017,5,11,22,0,23.9,0.13,32,27.5,23.6,0,0,0,0,98.2,0,1001.3,319,0.4,151
,,,,,,,,,,,,,,,,,,,
2017,5,11,23,0,23.8,0.13,2,51.5,23.5,0,0,0,0,97.9,0,1001.1,278,0.4,156
,,,,,,,,,,,,,,,,,,,
2017,5,12,0,0,23.8,0.13,-29,51.5,23.4,0,0,0,0,98.1,0,1000.7,261,0.6,152
,,,,,,,,,,,,,,,,,,,
2017,5,12,1,0,23.8,0.13,-49,64.2,23.5,0,0,0,0,98.6,0,1000.2,256,0.9,142
,,,,,,,,,,,,,,,,,,,
2017,5,12,2,0,23.8,0.13,-60,78,23.6,0,0,0,0,99.1,0,999.7,253,1.1,130
,,,,,,,,,,,,,,,,,,,
