PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2016-09-11T21:00:00Z,2016-09-11T20:00:00Z,PT60M,22.9,0.12,78,71.7,22.6,0,0,0,0,0,0,55.0,98.2,0.0,1003.1,2016-09-11T21:00:00Z,242,1.6,133
2016-09-11T22:00:00Z,2016-09-11T21:00:00Z,PT60M,23.0,0.12,71,70.3,22.6,0,0,0,0,0,0,55.1,97.6,0.0,1003.2,2016-09-11T22:00:00Z,245,1.6,147
2016-09-11T23:00:00Z,2016-09-11T22:00:00Z,PT60M,23.3,0.12,54,70.3,22.7,0,0,0,0,0,0,55.6,96.4,0.0,1002.9,2016-09-11T23:00:00Z,244,1.8,161
2016-09-12T00:00:00Z,2016-09-11T23:00:00Z,PT60M,23.6,0.12,4,66.7,22.8,0,0,0,0,0,0,56.2,95.3,0.0,1002.6,2016-09-12T00:00:00Z,244,2.0,168
2016-09-12T01:00:00Z,2016-09-12T00:00:00Z,PT60M,23.6,0.12,-51,70.9,22.7,0,0,0,0,0,0,56.4,95.2,0.0,1002.3,2016-09-12T01:00:00Z,243,2.1,162
2016-09-12T02:00:00Z,2016-09-12T01:00:00Z,PT60M,23.1,0.12,-70,78.8,22.4,0,0,0,0,0,0,56.4,96.1,0.0,1002.0,2016-09-12T02:00:00Z,239,1.9,149
2016-09-12T03:00:00Z,2016-09-12T02:00:00Z,PT60M,22.6,0.12,-77,83.3,22.1,0,0,0,0,0,0,56.3,97.1,0.0,1001.6,2016-09-12T03:00:00Z,236,1.8,135
2016-09-12T04:00:00Z,2016-09-12T03:00:00Z,PT60M,22.4,0.12,-81,83.9,22.0,0,0,0,0,0,0,56.3,97.6,0.0,1001.6,2016-09-12T04:00:00Z,234,1.7,120
2016-09-12T05:00:00Z,2016-09-12T04:00:00Z,PT60M,22.4,0.12,-84,94.7,22.0,0,0,0,0,0,0,56.3,97.6,0.0,1002.0,2016-09-12T05:00:00Z,235,1.7,105
2016-09-12T06:00:00Z,2016-09-12T05:00:00Z,PT60M,22.4,0.12,-86,71.8,22.0,6,0,0,6,6,6,56.2,97.6,0.0,1002.3,2016-09-12T06:00:00Z,236,1.8,90
2016-09-12T07:00:00Z,2016-09-12T06:00:00Z,PT60M,22.8,0.12,-87,36.0,22.2,107,0,0,107,107,107,56.1,96.4,0.0,1002.6,2016-09-12T07:00:00Z,238,1.9,75
2016-09-12T08:00:00Z,2016-09-12T07:00:00Z,PT60M,23.5,0.12,-89,50.6,22.5,200,0,0,200,199,200,55.8,94.1,0.0,1002.9,2016-09-12T08:00:00Z,242,2.3,61
2016-09-12T09:00:00Z,2016-09-12T08:00:00Z,PT60M,24.2,0.12,-90,51.6,22.8,313,0,0,313,312,313,55.6,91.8,0.0,1003.2,2016-09-12T09:00:00Z,245,2.6,46
2016-09-12T10:00:00Z,2016-09-12T09:00:00Z,PT60M,24.8,0.12,-92,57.9,23.1,341,0,0,341,340,341,55.9,89.8,0.0,1003.1,2016-09-12T10:00:00Z,245,2.9,31
2016-09-12T11:00:00Z,2016-09-12T10:00:00Z,PT60M,25.4,0.12,-98,57.2,23.2,400,0,0,400,399,400,56.7,88.0,0.0,1002.6,2016-09-12T11:00:00Z,244,3.3,16
2016-09-12T12:00:00Z,2016-09-12T11:00:00Z,PT60M,25.9,0.12,-171,39.6,23.4,547,41,41,588,586,588,57.5,86.2,0.0,1002.1,2016-09-12T12:00:00Z,243,3.8,5
2016-09-12T13:00:00Z,2016-09-12T12:00:00Z,PT60M,26.0,0.12,99,55.0,23.3,423,0,0,423,421,423,57.7,84.9,0.0,1001.3,2016-09-12T13:00:00Z,243,4.0,14
2016-09-12T14:00:00Z,2016-09-12T13:00:00Z,PT60M,25.8,0.12,93,52.5,22.9,393,0,0,393,392,393,57.2,84.2,0.0,1000.3,2016-09-12T14:00:00Z,242,4.2,29
2016-09-12T15:00:00Z,2016-09-12T14:00:00Z,PT60M,25.5,0.12,91,55.6,22.5,297,0,0,297,296,297,56.6,83.4,0.0,999.3,2016-09-12T15:00:00Z,241,4.4,44
2016-09-12T16:00:00Z,2016-09-12T15:00:00Z,PT60M,25.1,0.12,89,72.8,22.4,119,0,0,119,119,119,56.5,84.7,0.0,999.1,2016-09-12T16:00:00Z,239,4.2,59
2016-09-12T17:00:00Z,2016-09-12T16:00:00Z,PT60M,24.6,0.12,87,75.3,22.4,50,0,0,50,50,50,56.9,87.9,0.0,999.8,2016-09-12T17:00:00Z,233,3.5,74
2016-09-12T18:00:00Z,2016-09-12T17:00:00Z,PT60M,24.0,0.12,86,75.2,22.5,6,0,0,6,6,6,57.2,91.3,0.0,1000.5,2016-09-12T18:00:00Z,226,2.9,89
2016-09-12T19:00:00Z,2016-09-12T18:00:00Z,PT60M,23.5,0.12,84,91.0,22.5,0,0,0,0,0,0,57.3,93.9,0.0,1001.2,2016-09-12T19:00:00Z,221,2.6,104
2016-09-12T20:00:00Z,2016-09-12T19:00:00Z,PT60M,23.2,0.12,82,90.9,22.5,0,0,0,0,0,0,57.3,95.7,0.0,1001.9,2016-09-12T20:00:00Z,223,2.4,118
2016-09-12T21:00:00Z,2016-09-12T20:00:00Z,PT60M,22.9,0.12,78,93.0,22.5,0,0,0,0,0,0,57.2,97.6,0.0,1002.6,2016-09-12T21:00:00Z,224,2.3,133
2016-09-12T22:00:00Z,2016-09-12T21:00:00Z,PT60M,22.8,0.12,71,93.0,22.5,0,0,0,0,0,0,57.3,98.2,0.0,1002.7,2016-09-12T22:00:00Z,225,2.2,147
2016-09-12T23:00:00Z,2016-09-12T22:00:00Z,PT60M,23.0,0.12,55,92.4,22.6,0,0,0,0,0,0,57.5,97.5,0.0,1002.3,2016-09-12T23:00:00Z,225,2.1,161
2016-09-13T00:00:00Z,2016-09-12T23:00:00Z,PT60M,23.1,0.12,4,92.7,22.6,0,0,0,0,0,0,57.8,96.8,0.0,1001.9,2016-09-13T00:00:00Z,225,2.0,169
2016-09-13T01:00:00Z,2016-09-13T00:00:00Z,PT60M,23.1,0.12,-52,96.2,22.6,0,0,0,0,0,0,57.8,96.9,0.0,1001.5,2016-09-13T01:00:00Z,223,2.0,162
2016-09-13T02:00:00Z,2016-09-13T01:00:00Z,PT60M,23.0,0.12,-71,95.4,22.7,0,0,0,0,0,0,57.7,97.9,0.0,1001.1,2016-09-13T02:00:00Z,219,2.1,149
2016-09-13T03:00:00Z,2016-09-13T02:00:00Z,PT60M,22.9,0.12,-78,97.9,22.7,0,0,0,0,0,0,57.6,98.9,0.0,1000.7,2016-09-13T03:00:00Z,215,2.1,135
2016-09-13T04:00:00Z,2016-09-13T03:00:00Z,PT60M,22.8,0.12,-82,96.1,22.7,0,0,0,0,0,0,57.6,99.4,0.0,1000.7,2016-09-13T04:00:00Z,214,2.2,120
2016-09-13T05:00:00Z,2016-09-13T04:00:00Z,PT60M,22.7,0.12,-84,95.6,22.6,0,0,0,0,0,0,57.8,99.4,0.0,1001.1,2016-09-13T05:00:00Z,215,2.2,105
2016-09-13T06:00:00Z,2016-09-13T05:00:00Z,PT60M,22.7,0.12,-86,78.4,22.6,8,0,0,8,8,8,58.0,99.4,0.0,1001.5,2016-09-13T06:00:00Z,215,2.2,90
2016-09-13T07:00:00Z,2016-09-13T06:00:00Z,PT60M,22.8,0.12,-88,47.7,22.6,76,9,1,79,78,86,58.2,99.1,0.0,1001.9,2016-09-13T07:00:00Z,219,2.4,75
2016-09-13T08:00:00Z,2016-09-13T07:00:00Z,PT60M,23.0,0.12,-89,72.2,22.7,124,0,0,124,124,124,58.2,98.5,0.0,1002.3,2016-09-13T08:00:00Z,225,2.7,60
2016-09-13T09:00:00Z,2016-09-13T08:00:00Z,PT60M,23.1,0.12,-91,60.6,22.8,250,0,0,250,249,250,58.2,97.9,0.0,1002.7,2016-09-13T09:00:00Z,229,3.0,46
2016-09-13T10:00:00Z,2016-09-13T09:00:00Z,PT60M,23.5,0.12,-93,42.1,22.9,414,76,68,482,481,495,57.6,96.5,0.0,1002.7,2016-09-13T10:00:00Z,227,3.1,31
2016-09-13T11:00:00Z,2016-09-13T10:00:00Z,PT60M,24.0,0.12,-99,61.8,23.0,352,1,1,354,353,355,56.4,94.4,0.0,1002.3,2016-09-13T11:00:00Z,218,2.9,16
2016-09-13T12:00:00Z,2016-09-13T11:00:00Z,PT60M,24.4,0.12,-172,79.9,23.1,196,0,0,196,195,196,55.1,92.4,0.0,1001.9,2016-09-13T12:00:00Z,209,2.8,5
2016-09-13T13:00:00Z,2016-09-13T12:00:00Z,PT60M,24.5,0.12,100,85.9,23.2,132,0,0,132,131,132,54.8,92.3,0.0,1001.4,2016-09-13T13:00:00Z,209,2.8,14
2016-09-13T14:00:00Z,2016-09-13T13:00:00Z,PT60M,24.1,0.12,94,80.8,23.1,158,0,0,158,157,158,55.4,94.2,0.0,1000.9,2016-09-13T14:00:00Z,220,3.0,29
2016-09-13T15:00:00Z,2016-09-13T14:00:00Z,PT60M,23.8,0.12,91,78.3,23.1,143,0,0,143,143,143,56.0,96.1,0.0,1000.4,2016-09-13T15:00:00Z,228,3.4,44
2016-09-13T16:00:00Z,2016-09-13T15:00:00Z,PT60M,23.5,0.12,89,80.3,23.0,85,0,0,85,85,85,56.4,97.4,0.0,1000.3,2016-09-13T16:00:00Z,231,3.4,59
2016-09-13T17:00:00Z,2016-09-13T16:00:00Z,PT60M,23.2,0.12,88,57.5,22.9,75,0,0,75,75,75,56.7,98.2,0.0,1000.7,2016-09-13T17:00:00Z,229,3.2,74
2016-09-13T18:00:00Z,2016-09-13T17:00:00Z,PT60M,22.9,0.12,86,43.3,22.8,14,0,0,14,14,14,56.9,99.0,0.0,1001.0,2016-09-13T18:00:00Z,226,2.9,89
2016-09-13T19:00:00Z,2016-09-13T18:00:00Z,PT60M,22.7,0.12,84,50.5,22.7,0,0,0,0,0,0,57.1,99.4,0.0,1001.6,2016-09-13T19:00:00Z,225,2.8,104
2016-09-13T20:00:00Z,2016-09-13T19:00:00Z,PT60M,22.6,0.12,82,47.9,22.6,0,0,0,0,0,0,57.3,99.5,0.0,1002.5,2016-09-13T20:00:00Z,224,2.6,119
2016-09-13T21:00:00Z,2016-09-13T20:00:00Z,PT60M,22.6,0.12,79,57.0,22.5,0,0,0,0,0,0,57.4,99.5,0.0,1003.3,2016-09-13T21:00:00Z,223,2.5,133
2016-09-13T22:00:00Z,2016-09-13T21:00:00Z,PT60M,22.7,0.12,72,57.8,22.5,0,0,0,0,0,0,57.4,98.9,0.0,1003.6,2016-09-13T22:00:00Z,224,2.4,148
2016-09-13T23:00:00Z,2016-09-13T22:00:00Z,PT60M,23.1,0.12,56,71.8,22.7,0,0,0,0,0,0,57.2,97.7,0.0,1003.2,2016-09-13T23:00:00Z,227,2.3,161
2016-09-14T00:00:00Z,2016-09-13T23:00:00Z,PT60M,23.4,0.12,3,83.0,22.8,0,0,0,0,0,0,57.0,96.5,0.0,1002.9,2016-09-14T00:00:00Z,231,2.3,169
2016-09-14T01:00:00Z,2016-09-14T00:00:00Z,PT60M,23.4,0.13,-53,83.0,22.8,0,0,0,0,0,0,56.7,96.4,0.0,1002.5,2016-09-14T01:00:00Z,235,2.2,162
2016-09-14T02:00:00Z,2016-09-14T01:00:00Z,PT60M,22.9,0.13,-71,83.0,22.5,0,0,0,0,0,0,56.4,97.3,0.0,1002.1,2016-09-14T02:00:00Z,238,2.1,149
2016-09-14T03:00:00Z,2016-09-14T02:00:00Z,PT60M,22.5,0.13,-78,84.6,22.2,0,0,0,0,0,0,56.0,98.3,0.0,1001.7,2016-09-14T03:00:00Z,242,2.0,135
2016-09-14T04:00:00Z,2016-09-14T03:00:00Z,PT60M,22.3,0.13,-82,82.4,22.1,0,0,0,0,0,0,55.6,98.8,0.0,1001.6,2016-09-14T04:00:00Z,245,1.7,120
2016-09-14T05:00:00Z,2016-09-14T04:00:00Z,PT60M,22.2,0.13,-84,80.6,22.0,0,0,0,0,0,0,55.1,98.8,0.0,1001.9,2016-09-14T05:00:00Z,252,1.1,105
2016-09-14T06:00:00Z,2016-09-14T05:00:00Z,PT60M,22.2,0.13,-86,68.4,22.0,8,0,0,8,8,8,54.7,98.8,0.0,1002.1,2016-09-14T06:00:00Z,271,0.6,90
2016-09-14T07:00:00Z,2016-09-14T06:00:00Z,PT60M,22.6,0.13,-88,82.7,22.2,28,0,0,28,27,28,54.2,97.9,0.0,1002.4,2016-09-14T07:00:00Z,266,0.6,75
2016-09-14T08:00:00Z,2016-09-14T07:00:00Z,PT60M,23.3,0.13,-89,91.0,22.6,36,0,0,36,36,36,53.9,96.1,0.0,1002.8,2016-09-14T08:00:00Z,245,1.2,60
2016-09-14T09:00:00Z,2016-09-14T08:00:00Z,PT60M,24.0,0.13,-91,75.9,23.0,163,0,0,163,163,163,53.6,94.4,0.0,1003.1,2016-09-14T09:00:00Z,237,1.8,46
2016-09-14T10:00:00Z,2016-09-14T09:00:00Z,PT60M,24.6,0.13,-94,46.5,23.2,445,0,0,445,443,445,53.7,92.0,0.0,1003.2,2016-09-14T10:00:00Z,235,2.0,31
2016-09-14T11:00:00Z,2016-09-14T10:00:00Z,PT60M,25.2,0.13,-101,48.3,23.3,488,0,0,488,486,488,54.4,88.9,0.0,1003.0,2016-09-14T11:00:00Z,233,1.9,16
2016-09-14T12:00:00Z,2016-09-14T11:00:00Z,PT60M,25.9,0.13,-174,72.4,23.3,272,0,0,272,271,272,55.0,86.0,0.0,1002.8,2016-09-14T12:00:00Z,231,1.8,5
2016-09-14T13:00:00Z,2016-09-14T12:00:00Z,PT60M,25.8,0.13,102,37.0,23.4,414,191,180,595,594,609,55.4,86.3,0.0,1002.3,2016-09-14T13:00:00Z,232,1.8,15
2016-09-14T14:00:00Z,2016-09-14T13:00:00Z,PT60M,25.1,0.13,94,11.7,23.4,328,480,416,744,743,826,55.4,89.8,0.0,1001.5,2016-09-14T14:00:00Z,236,1.9,29
2016-09-14T15:00:00Z,2016-09-14T14:00:00Z,PT60M,24.5,0.13,92,13.4,23.3,280,417,302,583,582,732,55.4,93.5,0.0,1000.7,2016-09-14T15:00:00Z,239,2.0,44
2016-09-14T16:00:00Z,2016-09-14T15:00:00Z,PT60M,24.0,0.13,90,50.9,23.2,220,6,3,225,224,228,55.5,95.6,0.0,1000.5,2016-09-14T16:00:00Z,241,1.9,59
2016-09-14T17:00:00Z,2016-09-14T16:00:00Z,PT60M,23.6,0.13,88,58.5,22.9,94,0,0,94,94,94,55.6,96.1,0.0,1000.9,2016-09-14T17:00:00Z,243,1.6,74
2016-09-14T18:00:00Z,2016-09-14T17:00:00Z,PT60M,23.3,0.13,87,47.0,22.7,7,0,0,7,7,7,55.6,96.5,0.0,1001.4,2016-09-14T18:00:00Z,244,1.3,89
2016-09-14T19:00:00Z,2016-09-14T18:00:00Z,PT60M,23.0,0.13,85,51.3,22.5,0,0,0,0,0,0,55.7,96.8,0.0,1002.0,2016-09-14T19:00:00Z,250,1.1,104
2016-09-14T20:00:00Z,2016-09-14T19:00:00Z,PT60M,22.8,0.13,82,57.9,22.3,0,0,0,0,0,0,55.9,97.1,0.0,1002.9,2016-09-14T20:00:00Z,259,1.2,119
2016-09-14T21:00:00Z,2016-09-14T20:00:00Z,PT60M,22.6,0.13,79,66.5,22.2,0,0,0,0,0,0,56.1,97.4,0.0,1003.7,2016-09-14T21:00:00Z,266,1.3,133
2016-09-14T22:00:00Z,2016-09-14T21:00:00Z,PT60M,22.6,0.13,73,66.8,22.2,0,0,0,0,0,0,56.1,97.2,0.0,1004.0,2016-09-14T22:00:00Z,265,1.4,148
2016-09-14T23:00:00Z,2016-09-14T22:00:00Z,PT60M,22.9,0.13,57,80.9,22.4,0,0,0,0,0,0,55.8,96.5,0.0,1003.7,2016-09-14T23:00:00Z,259,1.4,161
2016-09-15T00:00:00Z,2016-09-14T23:00:00Z,PT60M,23.2,0.13,3,92.7,22.5,0,0,0,0,0,0,55.6,95.8,0.0,1003.3,2016-09-15T00:00:00Z,253,1.5,169
2016-09-15T01:00:00Z,2016-09-15T00:00:00Z,PT60M,23.2,0.12,-55,92.5,22.5,0,0,0,0,0,0,55.5,95.9,0.0,1003.0,2016-09-15T01:00:00Z,251,1.5,162
2016-09-15T02:00:00Z,2016-09-15T01:00:00Z,PT60M,22.9,0.12,-72,88.0,22.3,0,0,0,0,0,0,55.6,96.8,0.0,1002.7,2016-09-15T02:00:00Z,252,1.5,149
2016-09-15T03:00:00Z,2016-09-15T02:00:00Z,PT60M,22.6,0.12,-79,76.8,22.2,0,0,0,0,0,0,55.7,97.7,0.0,1002.4,2016-09-15T03:00:00Z,253,1.5,135
2016-09-15T04:00:00Z,2016-09-15T03:00:00Z,PT60M,22.5,0.12,-82,82.5,22.2,0,0,0,0,0,0,55.7,98.2,0.0,1002.4,2016-09-15T04:00:00Z,254,1.4,120
2016-09-15T05:00:00Z,2016-09-15T04:00:00Z,PT60M,22.6,0.12,-85,77.4,22.3,0,0,0,0,0,0,55.5,98.2,0.0,1002.7,2016-09-15T05:00:00Z,253,1.3,105
2016-09-15T06:00:00Z,2016-09-15T05:00:00Z,PT60M,22.7,0.12,-87,73.7,22.4,9,0,0,9,9,9,55.4,98.2,0.0,1002.9,2016-09-15T06:00:00Z,252,1.2,90
2016-09-15T07:00:00Z,2016-09-15T06:00:00Z,PT60M,23.0,0.12,-88,39.4,22.5,112,0,0,112,112,112,55.3,97.1,0.0,1003.2,2016-09-15T07:00:00Z,250,1.3,75
2016-09-15T08:00:00Z,2016-09-15T07:00:00Z,PT60M,23.5,0.12,-90,48.8,22.7,222,0,0,222,221,222,55.2,94.9,0.0,1003.4,2016-09-15T08:00:00Z,247,1.8,60
2016-09-15T09:00:00Z,2016-09-15T08:00:00Z,PT60M,24.1,0.12,-92,40.3,22.9,390,5,3,394,393,396,55.0,92.7,0.0,1003.7,2016-09-15T09:00:00Z,246,2.2,45
2016-09-15T10:00:00Z,2016-09-15T09:00:00Z,PT60M,25.0,0.12,-95,42.7,23.1,479,0,0,479,478,479,54.8,89.3,0.0,1003.6,2016-09-15T10:00:00Z,246,2.4,31
2016-09-15T11:00:00Z,2016-09-15T10:00:00Z,PT60M,26.2,0.12,-102,33.9,23.4,566,64,62,629,628,632,54.5,84.6,0.0,1003.3,2016-09-15T11:00:00Z,246,2.5,16
2016-09-15T12:00:00Z,2016-09-15T11:00:00Z,PT60M,27.4,0.12,-175,54.4,23.7,450,1,1,452,450,452,54.2,80.3,0.0,1003.0,2016-09-15T12:00:00Z,246,2.5,5
2016-09-15T13:00:00Z,2016-09-15T12:00:00Z,PT60M,27.4,0.12,103,59.0,23.8,391,0,0,391,390,391,54.1,80.4,0.0,1002.5,2016-09-15T13:00:00Z,247,2.6,15
2016-09-15T14:00:00Z,2016-09-15T13:00:00Z,PT60M,26.4,0.12,95,65.9,23.6,286,0,0,286,285,286,54.2,84.8,0.0,1001.7,2016-09-15T14:00:00Z,248,2.8,30
2016-09-15T15:00:00Z,2016-09-15T14:00:00Z,PT60M,25.3,0.12,92,50.9,23.4,317,6,4,322,321,325,54.2,89.5,0.0,1001.0,2016-09-15T15:00:00Z,249,3.1,44
2016-09-15T16:00:00Z,2016-09-15T15:00:00Z,PT60M,24.6,0.12,90,65.1,23.3,157,0,0,157,157,157,54.0,92.5,0.0,1000.7,2016-09-15T16:00:00Z,250,2.9,59
2016-09-15T17:00:00Z,2016-09-15T16:00:00Z,PT60M,24.2,0.12,89,63.9,23.1,68,0,0,68,68,68,53.6,93.6,0.0,1000.9,2016-09-15T17:00:00Z,250,2.4,74
2016-09-15T18:00:00Z,2016-09-15T17:00:00Z,PT60M,23.8,0.12,87,32.7,23.0,12,0,0,12,12,12,53.2,94.8,0.0,1001.1,2016-09-15T18:00:00Z,251,1.9,89
2016-09-15T19:00:00Z,2016-09-15T18:00:00Z,PT60M,23.5,0.12,85,49.8,22.8,0,0,0,0,0,0,52.6,95.8,0.0,1001.5,2016-09-15T19:00:00Z,255,1.6,104
2016-09-15T20:00:00Z,2016-09-15T19:00:00Z,PT60M,23.2,0.12,83,50.6,22.6,0,0,0,0,0,0,51.9,96.7,0.0,1002.3,2016-09-15T20:00:00Z,261,1.6,119
2016-09-15T21:00:00Z,2016-09-15T20:00:00Z,PT60M,22.9,0.12,80,50.4,22.5,0,0,0,0,0,0,51.3,97.5,0.0,1003.0,2016-09-15T21:00:00Z,268,1.6,134
2016-09-15T22:00:00Z,2016-09-15T21:00:00Z,PT60M,23.0,0.12,73,52.1,22.6,0,0,0,0,0,0,51.0,97.4,0.0,1003.3,2016-09-15T22:00:00Z,268,1.6,148
2016-09-15T23:00:00Z,2016-09-15T22:00:00Z,PT60M,23.6,0.12,58,68.2,23.0,0,0,0,0,0,0,51.2,96.3,0.0,1003.2,2016-09-15T23:00:00Z,263,1.6,162
2016-09-16T00:00:00Z,2016-09-15T23:00:00Z,PT60M,24.1,0.12,3,83.0,23.3,0,0,0,0,0,0,51.5,95.3,0.0,1003.1,2016-09-16T00:00:00Z,258,1.6,170
2016-09-16T01:00:00Z,2016-09-16T00:00:00Z,PT60M,24.1,0.12,-56,79.3,23.3,0,0,0,0,0,0,51.4,95.4,0.0,1002.9,2016-09-16T01:00:00Z,258,1.7,163
2016-09-16T02:00:00Z,2016-09-16T01:00:00Z,PT60M,23.6,0.12,-73,75.1,23.0,0,0,0,0,0,0,51.1,96.7,0.0,1002.5,2016-09-16T02:00:00Z,262,1.7,149
2016-09-16T03:00:00Z,2016-09-16T02:00:00Z,PT60M,23.1,0.12,-79,67.7,22.7,0,0,0,0,0,0,50.8,98.1,0.0,1002.1,2016-09-16T03:00:00Z,265,1.8,135
2016-09-16T04:00:00Z,2016-09-16T03:00:00Z,PT60M,22.8,0.12,-83,66.8,22.6,0,0,0,0,0,0,50.5,98.8,0.0,1002.2,2016-09-16T04:00:00Z,268,1.7,120
2016-09-16T05:00:00Z,2016-09-16T04:00:00Z,PT60M,22.7,0.12,-85,68.1,22.5,0,0,0,0,0,0,50.3,98.8,0.0,1002.6,2016-09-16T05:00:00Z,272,1.5,105
2016-09-16T06:00:00Z,2016-09-16T05:00:00Z,PT60M,22.7,0.12,-87,57.5,22.5,10,0,0,10,10,10,50.0,98.8,0.0,1003.0,2016-09-16T06:00:00Z,277,1.3,90
2016-09-16T07:00:00Z,2016-09-16T06:00:00Z,PT60M,23.0,0.12,-89,18.1,22.6,81,260,83,165,164,371,49.7,98.1,0.0,1003.4,2016-09-16T07:00:00Z,287,1.1,75
2016-09-16T08:00:00Z,2016-09-16T07:00:00Z,PT60M,23.5,0.12,-90,23.0,22.9,223,230,98,321,319,483,49.3,96.6,0.0,1003.8,2016-09-16T08:00:00Z,303,0.9,60
2016-09-16T09:00:00Z,2016-09-16T08:00:00Z,PT60M,24.0,0.12,-92,35.8,23.1,394,40,29,424,423,439,48.9,95.2,0.0,1004.2,2016-09-16T09:00:00Z,323,0.9,45
2016-09-16T10:00:00Z,2016-09-16T09:00:00Z,PT60M,24.8,0.12,-96,40.8,23.5,493,1,0,495,493,495,49.3,92.5,0.0,1004.1,2016-09-16T10:00:00Z,321,0.7,31
2016-09-16T11:00:00Z,2016-09-16T10:00:00Z,PT60M,26.0,0.12,-104,21.2,24.0,415,345,333,748,748,762,50.6,88.7,0.0,1003.6,2016-09-16T11:00:00Z,275,0.5,16
2016-09-16T12:00:00Z,2016-09-16T11:00:00Z,PT60M,27.1,0.12,-176,41.6,24.4,546,30,30,577,576,577,51.9,85.1,0.0,1003.1,2016-09-16T12:00:00Z,231,0.7,6
2016-09-16T13:00:00Z,2016-09-16T12:00:00Z,PT60M,27.2,0.12,105,31.4,24.5,374,287,273,647,647,664,52.3,85.3,0.0,1002.5,2016-09-16T13:00:00Z,222,1.0,15
2016-09-16T14:00:00Z,2016-09-16T13:00:00Z,PT60M,26.0,0.12,96,13.0,24.1,346,447,382,729,728,810,52.0,89.2,0.0,1001.6,2016-09-16T14:00:00Z,225,1.0,30
2016-09-16T15:00:00Z,2016-09-16T14:00:00Z,PT60M,24.9,0.12,93,29.4,23.7,310,218,167,478,478,543,51.6,93.3,0.0,1000.8,2016-09-16T15:00:00Z,228,1.1,45
2016-09-16T16:00:00Z,2016-09-16T15:00:00Z,PT60M,24.1,0.12,91,84.7,23.5,72,0,0,72,72,72,51.3,96.0,0.0,1000.5,2016-09-16T16:00:00Z,232,1.2,59
2016-09-16T17:00:00Z,2016-09-16T16:00:00Z,PT60M,23.7,0.12,89,87.2,23.2,20,0,0,20,20,20,51.0,97.1,0.0,1000.8,2016-09-16T17:00:00Z,237,1.2,74
2016-09-16T18:00:00Z,2016-09-16T17:00:00Z,PT60M,23.3,0.12,87,60.7,23.0,8,0,0,8,8,8,50.7,98.2,0.0,1001.1,2016-09-16T18:00:00Z,242,1.3,89
2016-09-16T19:00:00Z,2016-09-16T18:00:00Z,PT60M,23.1,0.12,86,69.6,22.9,0,0,0,0,0,0,50.4,98.8,0.0,1001.6,2016-09-16T19:00:00Z,244,1.3,104
2016-09-16T20:00:00Z,2016-09-16T19:00:00Z,PT60M,23.0,0.12,83,68.9,22.8,0,0,0,0,0,0,50.2,98.8,0.0,1002.2,2016-09-16T20:00:00Z,245,1.2,119
2016-09-16T21:00:00Z,2016-09-16T20:00:00Z,PT60M,22.9,0.12,80,69.0,22.7,0,0,0,0,0,0,50.0,98.8,0.0,1002.9,2016-09-16T21:00:00Z,246,1.1,134
2016-09-16T22:00:00Z,2016-09-16T21:00:00Z,PT60M,22.9,0.12,74,69.2,22.6,0,0,0,0,0,0,49.7,98.4,0.0,1003.0,2016-09-16T22:00:00Z,248,1.2,148
2016-09-16T23:00:00Z,2016-09-16T22:00:00Z,PT60M,23.0,0.12,58,77.4,22.5,0,0,0,0,0,0,49.4,97.6,0.0,1002.8,2016-09-16T23:00:00Z,250,1.6,162
2016-09-17T00:00:00Z,2016-09-16T23:00:00Z,PT60M,23.0,0.12,2,83.0,22.4,0,0,0,0,0,0,49.0,96.8,0.0,1002.5,2016-09-17T00:00:00Z,251,2.0,170
2016-09-17T01:00:00Z,2016-09-17T00:00:00Z,PT60M,22.9,0.12,-57,79.7,22.4,0,0,0,0,0,0,49.1,96.8,0.0,1002.2,2016-09-17T01:00:00Z,252,2.0,163
2016-09-17T02:00:00Z,2016-09-17T01:00:00Z,PT60M,22.8,0.12,-74,75.0,22.4,0,0,0,0,0,0,49.6,97.5,0.0,1001.9,2016-09-17T02:00:00Z,253,1.7,149
2016-09-17T03:00:00Z,2016-09-17T02:00:00Z,PT60M,22.7,0.12,-80,69.1,22.5,0,0,0,0,0,0,50.0,98.3,0.0,1001.6,2016-09-17T03:00:00Z,254,1.3,134
2016-09-17T04:00:00Z,2016-09-17T03:00:00Z,PT60M,22.7,0.12,-83,66.2,22.5,0,0,0,0,0,0,50.4,98.5,0.0,1001.6,2016-09-17T04:00:00Z,256,1.1,120
2016-09-17T05:00:00Z,2016-09-17T04:00:00Z,PT60M,22.8,0.12,-86,61.0,22.4,0,0,0,0,0,0,50.7,98.1,0.0,1001.9,2016-09-17T05:00:00Z,259,1.0,105
2016-09-17T06:00:00Z,2016-09-17T05:00:00Z,PT60M,22.8,0.12,-87,67.1,22.4,7,0,0,7,7,7,51.0,97.8,0.0,1002.2,2016-09-17T06:00:00Z,263,0.9,90
2016-09-17T07:00:00Z,2016-09-17T06:00:00Z,PT60M,23.0,0.12,-89,46.8,22.6,98,6,2,101,101,106,51.2,97.1,0.0,1002.6,2016-09-17T07:00:00Z,268,0.7,75
