N/A,Solcast_site_5.615612_6.401852,N/A,0.0,6.4019,5.6156,116
Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Albedo (0-1),Azimuth (degree),cloudopacity (%),Dew-point (C),DHI (W/m^2),DNI (W/m^2),EBH (W/m^2),GHI (W/m^2),GTI fixed tilt (W/m^2),GTI tracking (W/m^2),Lprecip depth (mm),RelativeHumidity (%),SnowDepth (cm),Pressure (mbar),Wdir (degree),Wspd (m/s),Zenith (degree)
01/09/2015,16:00,31.2,0.14,119,0.7,6.7,237,110,53,291,297,353,17.3,21.6,0.0,1000.1,54,3.1,62
01/09/2015,17:00,29.1,0.14,115,2.0,7.7,111,10,3,114,114,121,16.9,26.0,0.0,1000.5,51,2.9,76
01/09/2015,18:00,27.0,0.14,113,0.0,8.6,12,0,0,12,12,12,16.5,31.4,0.0,1000.9,48,2.8,89
01/09/2015,19:00,25.3,0.14,111,0.0,8.8,0,0,0,0,0,0,16.1,35.1,0.0,1001.4,46,2.7,103
01/09/2015,20:00,24.1,0.14,112,0.0,8.2,0,0,0,0,0,0,15.7,36.2,0.0,1002.0,44,2.7,117
01/09/2015,21:00,22.9,0.14,114,0.0,7.6,0,0,0,0,0,0,15.4,37.4,0.0,1002.6,42,2.6,131
01/09/2015,22:00,22.4,0.14,120,0.0,7.0,0,0,0,0,0,0,15.0,37.1,0.0,1002.9,42,2.6,144
01/09/2015,23:00,22.6,0.14,135,0.0,6.5,0,0,0,0,0,0,14.4,35.3,0.0,1002.8,43,2.6,156
01/10/2015,00:00,22.8,0.14,169,0.0,6.0,0,0,0,0,0,0,13.9,33.7,0.0,1002.6,45,2.7,163
01/10/2015,01:00,22.7,0.13,-147,0.0,5.2,0,0,0,0,0,0,13.4,32.0,0.0,1002.5,47,2.8,160
01/10/2015,02:00,22.3,0.13,-125,0.0,4.1,0,0,0,0,0,0,13.0,30.3,0.0,1002.4,49,3.1,150
01/10/2015,03:00,22.0,0.13,-116,0.0,3.0,0,0,0,0,0,0,12.5,28.7,0.0,1002.3,51,3.4,137
01/10/2015,04:00,21.6,0.13,-113,0.0,2.1,0,0,0,0,0,0,12.1,27.6,0.0,1002.5,52,3.5,123
01/10/2015,05:00,21.3,0.13,-111,0.0,1.6,0,0,0,0,0,0,11.8,27.1,0.0,1002.8,53,3.6,109
01/10/2015,06:00,21.1,0.13,-112,0.0,1.1,1,0,0,1,1,1,11.5,26.5,0.0,1003.2,53,3.6,96
01/10/2015,07:00,21.6,0.13,-114,0.0,1.4,54,5,1,55,56,58,11.4,26.3,0.0,1003.5,53,3.8,82
01/10/2015,08:00,22.8,0.13,-117,0.0,2.5,177,87,35,212,217,270,11.5,26.4,0.0,1004.0,54,4.1,68
01/10/2015,09:00,24.1,0.13,-123,0.0,3.7,293,225,129,423,437,521,11.6,26.4,0.0,1004.4,55,4.4,55
01/10/2015,10:00,25.7,0.13,-132,0.0,4.1,375,323,234,609,629,680,11.9,24.9,0.0,1004.2,57,4.4,44
01/10/2015,11:00,27.5,0.13,-149,0.0,4.0,425,372,308,733,757,760,12.3,22.2,0.0,1003.6,60,4.2,34
01/10/2015,12:00,29.3,0.13,-173,0.0,3.8,445,393,344,789,814,791,12.7,19.7,0.0,1003.0,63,4.0,29
01/10/2015,13:00,30.4,0.13,159,0.0,4.0,423,420,360,782,809,795,13.1,18.7,0.0,1002.3,65,3.7,31
01/10/2015,14:00,30.8,0.13,139,0.0,4.3,391,375,293,684,708,737,13.5,18.8,0.0,1001.5,65,3.4,39
01/10/2015,15:00,31.1,0.13,127,0.0,4.7,333,277,181,514,531,604,13.9,18.9,0.0,1000.7,64,3.1,50
01/10/2015,16:00,30.4,0.13,119,0.0,5.5,235,120,58,294,301,361,14.2,20.8,0.0,1000.5,64,2.8,62
01/10/2015,17:00,28.4,0.13,115,2.3,6.7,103,15,5,108,108,118,14.3,25.3,0.0,1000.9,64,2.7,76
01/10/2015,18:00,26.5,0.13,112,0.1,7.9,12,0,0,12,12,12,14.4,30.7,0.0,1001.2,64,2.5,89
01/10/2015,19:00,24.8,0.13,111,0.0,8.3,0,0,0,0,0,0,14.5,34.9,0.0,1001.7,63,2.4,103
01/10/2015,20:00,23.5,0.13,112,0.0,8.0,0,0,0,0,0,0,14.4,37.0,0.0,1002.3,61,2.4,117
01/10/2015,21:00,22.1,0.13,114,0.0,7.6,0,0,0,0,0,0,14.3,39.4,0.0,1002.9,59,2.4,131
01/10/2015,22:00,21.2,0.13,120,0.0,7.3,0,0,0,0,0,0,14.4,40.6,0.0,1003.1,56,2.3,144
01/10/2015,23:00,20.8,0.13,134,0.0,7.0,0,0,0,0,0,0,14.5,40.7,0.0,1002.8,51,2.2,156
01/11/2015,00:00,20.4,0.13,169,0.0,6.6,0,0,0,0,0,0,14.6,40.9,0.0,1002.6,45,2.1,163
01/11/2015,01:00,19.9,0.13,-147,0.0,6.3,0,0,0,0,0,0,14.6,41.3,0.0,1002.5,42,2.2,160
01/11/2015,02:00,19.2,0.13,-125,0.0,6.0,0,0,0,0,0,0,14.6,42.1,0.0,1002.5,41,2.3,150
01/11/2015,03:00,18.6,0.13,-116,0.0,5.7,0,0,0,0,0,0,14.5,42.9,0.0,1002.6,41,2.5,137
01/11/2015,04:00,18.2,0.13,-112,0.0,5.0,0,0,0,0,0,0,14.5,41.6,0.0,1002.8,42,2.6,123
01/11/2015,05:00,18.1,0.13,-111,0.0,3.7,0,0,0,0,0,0,14.4,38.4,0.0,1003.2,43,2.7,110
01/11/2015,06:00,18.0,0.13,-112,0.0,2.5,1,0,0,1,1,1,14.4,35.5,0.0,1003.6,44,2.8,96
01/11/2015,07:00,18.9,0.13,-113,4.5,2.4,47,0,0,47,47,47,14.5,33.2,0.0,1004.0,46,2.9,82
01/11/2015,08:00,20.9,0.13,-117,15.1,3.4,157,0,0,158,158,159,14.9,31.6,0.0,1004.6,49,2.9,68
01/11/2015,09:00,22.8,0.13,-123,2.1,4.4,310,104,62,372,378,416,15.3,30.1,0.0,1005.1,51,3.0,55
01/11/2015,10:00,24.8,0.13,-132,0.0,4.8,404,194,141,546,558,590,15.7,27.6,0.0,1004.9,53,2.9,44
01/11/2015,11:00,26.6,0.13,-148,0.0,4.5,466,245,204,670,685,688,16.1,24.2,0.0,1004.1,56,2.8,34
01/11/2015,12:00,28.5,0.13,-173,0.0,4.3,491,270,236,727,744,728,16.5,21.3,0.0,1003.2,60,2.6,29
01/11/2015,13:00,29.7,0.13,159,0.0,4.1,482,263,226,708,724,716,16.8,19.7,0.0,1002.2,60,2.4,31
01/11/2015,14:00,30.2,0.13,139,0.0,4.1,438,227,178,616,630,649,17.0,19.1,0.0,1001.2,58,2.1,39
01/11/2015,15:00,30.7,0.13,126,0.0,4.1,357,162,106,462,472,516,17.2,18.6,0.0,1000.2,55,1.9,50
01/11/2015,16:00,30.0,0.13,119,1.6,5.0,243,54,28,271,273,300,17.3,20.7,0.0,999.9,50,1.9,62
01/11/2015,17:00,27.9,0.13,115,3.9,6.8,103,0,0,103,102,103,17.2,26.3,0.0,1000.3,45,2.1,75
01/11/2015,18:00,25.9,0.13,112,0.7,8.5,12,0,0,12,11,12,17.2,33.3,0.0,1000.7,41,2.3,89
01/11/2015,19:00,24.2,0.13,111,0.0,9.0,0,0,0,0,0,0,17.1,38.0,0.0,1001.2,38,2.5,103
01/11/2015,20:00,22.9,0.13,111,0.0,8.2,0,0,0,0,0,0,16.9,39.0,0.0,1001.8,35,2.5,117
01/11/2015,21:00,21.6,0.13,114,0.0,7.4,0,0,0,0,0,0,16.6,40.0,0.0,1002.4,33,2.5,131
01/11/2015,22:00,20.9,0.13,119,0.0,6.6,0,0,0,0,0,0,16.4,39.5,0.0,1002.5,29,2.5,144
01/11/2015,23:00,20.7,0.13,134,0.0,5.7,0,0,0,0,0,0,16.1,37.5,0.0,1002.1,26,2.4,156
01/12/2015,00:00,20.6,0.13,169,0.0,4.9,0,0,0,0,0,0,15.7,35.6,0.0,1001.7,22,2.4,164
01/12/2015,01:00,20.2,0.13,-147,0.0,4.1,0,0,0,0,0,0,15.5,34.6,0.0,1001.5,22,2.3,161
01/12/2015,02:00,19.7,0.13,-125,0.0,3.6,0,0,0,0,0,0,15.3,34.4,0.0,1001.3,25,2.3,150
01/12/2015,03:00,19.2,0.13,-116,0.0,3.0,0,0,0,0,0,0,15.2,34.2,0.0,1001.2,28,2.3,137
01/12/2015,04:00,18.8,0.13,-112,0.0,2.6,0,0,0,0,0,0,15.0,34.0,0.0,1001.3,32,2.4,124
01/12/2015,05:00,18.6,0.13,-111,0.0,2.3,0,0,0,0,0,0,14.7,33.8,0.0,1001.6,37,2.6,110
01/12/2015,06:00,18.4,0.13,-112,0.0,2.1,1,0,0,1,1,1,14.5,33.5,0.0,1001.9,41,2.8,96
01/12/2015,07:00,19.2,0.13,-113,1.6,2.5,50,1,0,50,50,51,14.3,32.9,0.0,1002.4,44,3.0,82
01/12/2015,08:00,20.9,0.13,-117,0.0,3.5,174,58,24,198,201,236,14.3,31.9,0.0,1002.9,46,3.2,68
01/12/2015,09:00,22.6,0.13,-122,0.0,4.6,297,188,109,405,417,488,14.2,30.9,0.0,1003.5,48,3.5,55
01/12/2015,10:00,24.5,0.13,-132,0.0,5.0,378,303,221,599,618,666,14.4,28.2,0.0,1003.4,49,3.5,44
01/12/2015,11:00,26.6,0.13,-148,0.0,4.6,420,379,315,735,759,763,14.7,24.4,0.0,1002.6,48,3.4,34
01/12/2015,12:00,28.6,0.13,-173,0.0,4.2,434,416,365,799,825,801,15.1,21.1,0.0,1001.9,48,3.3,29
01/12/2015,13:00,29.9,0.13,159,0.0,4.0,428,407,350,779,804,791,15.2,19.3,0.0,1001.0,48,3.2,31
01/12/2015,14:00,30.4,0.13,139,0.0,3.9,393,376,295,688,711,740,15.1,18.6,0.0,1000.1,48,3.1,38
01/12/2015,15:00,30.8,0.13,126,0.0,3.8,330,302,197,527,546,626,15.0,18.0,0.0,999.1,48,3.0,49
01/12/2015,16:00,30.1,0.13,119,0.1,4.1,236,168,82,317,327,413,14.8,19.2,0.0,998.7,48,2.8,62
01/12/2015,17:00,28.1,0.13,115,2.0,4.8,114,25,8,122,123,139,14.5,22.6,0.0,999.1,47,2.6,75
01/12/2015,18:00,26.1,0.13,112,0.6,5.4,14,1,0,14,14,14,14.2,26.7,0.0,999.4,47,2.3,89
01/12/2015,19:00,24.5,0.13,111,0.0,5.5,0,0,0,0,0,0,13.9,29.3,0.0,1000.0,45,2.2,103
01/12/2015,20:00,23.3,0.13,111,0.0,4.9,0,0,0,0,0,0,13.7,30.2,0.0,1000.8,41,2.2,117
01/12/2015,21:00,22.2,0.13,113,0.0,4.3,0,0,0,0,0,0,13.5,31.1,0.0,1001.7,38,2.2,131
01/12/2015,22:00,21.4,0.13,119,0.0,4.0,0,0,0,0,0,0,13.4,31.8,0.0,1001.9,34,2.3,144
01/12/2015,23:00,21.2,0.13,133,0.0,4.0,0,0,0,0,0,0,13.3,32.5,0.0,1001.6,31,2.3,156
01/13/2015,00:00,20.9,0.13,168,0.0,4.1,0,0,0,0,0,0,13.2,33.1,0.0,1001.3,28,2.4,164
01/13/2015,01:00,20.5,0.13,-147,0.0,3.8,0,0,0,0,0,0,13.1,33.2,0.0,1001.0,29,2.5,161
01/13/2015,02:00,20.0,0.13,-124,0.0,3.1,0,0,0,0,0,0,13.1,32.8,0.0,1000.7,33,2.5,150
01/13/2015,03:00,19.5,0.13,-116,0.0,2.5,0,0,0,0,0,0,13.0,32.4,0.0,1000.4,37,2.5,137
01/13/2015,04:00,19.1,0.13,-112,0.0,2.1,0,0,0,0,0,0,12.9,32.1,0.0,1000.4,40,2.6,124
01/13/2015,05:00,18.9,0.13,-111,0.0,1.9,0,0,0,0,0,0,12.8,32.0,0.0,1000.7,44,2.7,110
01/13/2015,06:00,18.7,0.13,-111,0.0,1.6,1,0,0,1,1,1,12.7,32.0,0.0,1001.1,47,2.8,96
01/13/2015,07:00,19.4,0.13,-113,0.0,2.0,53,9,2,55,55,58,12.8,31.4,0.0,1001.5,49,3.0,82
01/13/2015,08:00,21.1,0.13,-117,0.0,3.1,177,91,36,213,218,273,13.0,30.5,0.0,1002.2,51,3.2,68
01/13/2015,09:00,22.8,0.13,-122,0.0,4.1,293,222,128,420,434,518,13.2,29.6,0.0,1002.8,52,3.4,55
01/13/2015,10:00,24.6,0.13,-132,0.0,4.6,363,357,260,623,645,702,13.4,27.4,0.0,1002.7,53,3.4,44
01/13/2015,11:00,26.6,0.13,-148,0.0,4.5,401,432,359,761,788,792,13.6,24.2,0.0,1002.1,55,3.3,34
01/13/2015,12:00,28.6,0.13,-173,0.0,4.4,433,426,373,806,833,810,13.8,21.4,0.0,1001.4,57,3.1,29
01/13/2015,13:00,29.9,0.13,159,0.0,4.4,491,256,221,712,728,719,14.0,19.8,0.0,1000.6,58,2.8,30
01/13/2015,14:00,30.5,0.13,139,0.0,4.4,448,216,170,618,632,649,14.3,19.2,0.0,999.6,59,2.4,38
01/13/2015,15:00,31.1,0.13,126,0.0,4.4,361,173,114,475,485,532,14.6,18.6,0.0,998.7,61,2.1,49
01/13/2015,16:00,30.6,0.13,119,0.0,5.3,243,97,47,290,295,345,14.8,20.3,0.0,998.4,58,1.8,62
01/13/2015,17:00,29.0,0.13,115,0.1,6.9,111,17,5,116,117,128,14.9,24.9,0.0,998.8,50,1.7,75
01/13/2015,18:00,27.4,0.13,112,0.5,8.5,13,0,0,13,13,13,15.0,30.5,0.0,999.1,40,1.5,89
01/13/2015,19:00,25.7,0.13,111,0.0,9.4,0,0,0,0,0,0,15.1,35.7,0.0,999.7,31,1.5,103
01/13/2015,20:00,23.9,0.13,111,0.0,9.5,0,0,0,0,0,0,15.2,40.0,0.0,1000.4,22,1.5,117
01/13/2015,21:00,22.2,0.13,113,0.0,9.6,0,0,0,0,0,0,15.3,44.8,0.0,1001.1,14,1.6,131
01/13/2015,22:00,21.0,0.13,119,0.0,9.6,0,0,0,0,0,0,15.5,48.3,0.0,1001.4,10,1.6,144
01/13/2015,23:00,20.3,0.13,133,0.0,9.6,0,0,0,0,0,0,15.8,50.0,0.0,1001.3,8,1.7,156
01/14/2015,00:00,19.7,0.13,168,0.0,9.5,0,0,0,0,0,0,16.1,51.7,0.0,1001.1,7,1.8,164
01/14/2015,01:00,19.0,0.13,-147,0.0,9.1,0,0,0,0,0,0,16.3,52.8,0.0,1001.0,9,1.9,161
01/14/2015,02:00,18.1,0.13,-124,0.0,8.5,0,0,0,0,0,0,16.4,53.3,0.0,1000.7,15,1.9,150
01/14/2015,03:00,17.3,0.13,-115,0.0,7.8,0,0,0,0,0,0,16.5,53.7,0.0,1000.5,20,2.0,137
01/14/2015,04:00,16.8,0.13,-112,0.0,7.1,0,0,0,0,0,0,16.5,52.8,0.0,1000.5,26,2.1,124
01/14/2015,05:00,16.6,0.13,-111,0.0,6.3,0,0,0,0,0,0,16.5,50.6,0.0,1000.7,32,2.1,110
01/14/2015,06:00,16.5,0.13,-111,0.0,5.6,1,0,0,1,1,1,16.5,48.5,0.0,1000.9,38,2.2,96
01/14/2015,07:00,17.8,0.13,-113,0.0,5.6,55,12,3,58,58,62,16.6,44.8,0.0,1001.3,43,2.3,82
01/14/2015,08:00,20.5,0.13,-116,0.0,6.4,176,115,45,221,227,297,16.9,39.9,0.0,1001.9,49,2.5,69
01/14/2015,09:00,23.2,0.13,-122,0.0,7.1,283,268,155,437,453,554,17.1,35.7,0.0,1002.4,53,2.7,55
01/14/2015,10:00,25.7,0.13,-131,0.0,7.2,318,473,345,663,691,764,17.9,30.8,0.0,1002.3,58,2.8,43
01/14/2015,11:00,28.1,0.13,-148,0.0,6.7,343,551,458,801,834,840,19.0,25.8,0.0,1001.7,65,2.8,34
01/14/2015,12:00,30.4,0.13,-173,0.0,6.1,359,566,497,857,891,860,20.2,21.7,0.0,1001.1,72,2.8,29
01/14/2015,13:00,31.8,0.13,159,0.0,5.8,368,533,460,828,860,843,21.0,19.6,0.0,1000.3,76,2.7,30
01/14/2015,14:00,32.3,0.13,139,0.0,5.9,343,495,389,732,762,798,21.5,19.2,0.0,999.4,78,2.4,38
01/14/2015,15:00,32.8,0.13,126,0.0,5.9,293,424,278,572,597,706,21.9,18.7,0.0,998.5,81,2.1,49
01/14/2015,16:00,32.0,0.13,119,0.0,6.8,217,302,146,363,380,533,22.3,20.8,0.0,998.2,86,1.7,62
01/14/2015,17:00,30.1,0.13,114,0.0,8.6,114,124,36,150,157,224,22.6,26.2,0.0,998.4,98,1.2,75
01/14/2015,18:00,28.1,0.13,112,0.0,10.3,16,7,1,17,17,17,22.9,32.9,0.0,998.7,123,0.8,89
01/14/2015,19:00,26.6,0.13,111,0.0,11.3,0,0,0,0,0,0,23.1,38.6,0.0,999.2,167,0.6,103
01/14/2015,20:00,25.3,0.13,111,0.0,11.6,0,0,0,0,0,0,23.3,42.2,0.0,999.9,215,0.8,117
01/14/2015,21:00,24.1,0.13,113,0.0,11.9,0,0,0,0,0,0,23.5,46.2,0.0,1000.7,236,1.2,130
01/14/2015,22:00,23.1,0.13,119,0.0,12.5,0,0,0,0,0,0,23.5,51.1,0.0,1000.9,250,1.3,144
01/14/2015,23:00,22.4,0.13,132,0.0,13.4,0,0,0,0,0,0,23.4,56.9,0.0,1000.7,273,1.1,156
01/15/2015,00:00,21.6,0.13,167,0.0,14.3,0,0,0,0,0,0,23.2,63.4,0.0,1000.5,302,1.1,164
01/15/2015,01:00,20.8,0.13,-147,0.0,14.5,0,0,0,0,0,0,23.2,67.0,0.0,1000.3,321,1.2,161
01/15/2015,02:00,20.1,0.13,-124,0.0,13.8,0,0,0,0,0,0,23.1,67.1,0.0,1000.1,332,1.2,151
01/15/2015,03:00,19.4,0.13,-115,0.0,13.2,0,0,0,0,0,0,23.1,67.2,0.0,999.9,343,1.3,138
01/15/2015,04:00,18.7,0.13,-112,0.0,12.7,0,0,0,0,0,0,23.0,68.2,0.0,1000.0,357,1.3,124
01/15/2015,05:00,18.0,0.13,-111,0.0,12.4,0,0,0,0,0,0,22.9,70.1,0.0,1000.4,18,1.2,110
01/15/2015,06:00,17.3,0.13,-111,0.0,12.2,1,0,0,1,1,1,22.8,72.0,0.0,1000.8,37,1.3,96
01/15/2015,07:00,18.4,0.13,-113,0.0,12.1,55,18,4,59,60,66,22.7,66.5,0.0,1001.4,49,1.5,82
01/15/2015,08:00,21.4,0.13,-116,0.0,12.2,172,145,56,229,237,325,22.4,55.7,0.0,1002.0,55,1.6,69
01/15/2015,09:00,24.4,0.13,-122,0.0,12.2,275,294,168,443,460,573,22.1,46.8,0.0,1002.7,61,1.7,55
01/15/2015,10:00,26.9,0.13,-131,0.0,11.6,351,378,275,626,648,710,22.1,38.6,0.0,1002.7,63,1.9,43
01/15/2015,11:00,28.9,0.13,-147,0.0,10.2,386,452,376,762,789,795,22.4,31.2,0.0,1001.9,63,2.1,34
01/15/2015,12:00,30.9,0.13,-172,0.0,8.8,405,470,414,818,847,822,22.7,25.3,0.0,1001.1,63,2.2,28
01/15/2015,13:00,32.2,0.13,159,0.0,7.6,444,362,314,758,780,768,22.8,21.8,0.0,1000.4,62,2.2,30
01/15/2015,14:00,32.7,0.13,138,0.0,6.8,408,330,261,668,688,714,22.7,19.9,0.0,999.7,61,2.0,38
01/15/2015,15:00,33.2,0.13,126,0.0,5.9,335,284,187,521,538,614,22.6,18.2,0.0,998.9,60,1.7,49
01/15/2015,16:00,32.7,0.13,119,0.0,6.4,234,195,95,329,341,441,22.6,19.4,0.0,998.7,59,1.4,62
01/15/2015,17:00,31.2,0.13,114,0.0,8.1,116,69,20,136,140,179,22.4,23.8,0.0,999.0,59,0.8,75
01/15/2015,18:00,29.6,0.13,112,0.0,9.8,15,3,0,16,16,16,22.3,29.2,0.0,999.3,62,0.3,89
01/15/2015,19:00,28.1,0.13,111,0.0,10.9,0,0,0,0,0,0,22.2,34.5,0.0,999.9,238,0.2,103
01/15/2015,20:00,26.5,0.13,111,0.0,11.4,0,0,0,0,0,0,22.2,39.1,0.0,1000.7,241,0.8,117
01/15/2015,21:00,24.9,0.13,113,0.0,12.0,0,0,0,0,0,0,22.1,44.4,0.0,1001.5,241,1.3,130
01/15/2015,22:00,23.6,0.13,118,0.0,12.8,0,0,0,0,0,0,22.2,50.5,0.0,1001.7,246,1.6,144
01/15/2015,23:00,22.7,0.13,132,0.0,13.8,0,0,0,0,0,0,22.4,57.4,0.0,1001.3,254,1.8,156
01/16/2015,00:00,21.7,0.13,167,0.0,14.9,0,0,0,0,0,0,22.5,65.2,0.0,1001.0,261,2.0,164
01/16/2015,01:00,20.9,0.13,-147,0.0,15.4,0,0,0,0,0,0,22.8,70.9,0.0,1000.8,266,2.1,161
01/16/2015,02:00,20.1,0.13,-124,0.0,15.3,0,0,0,0,0,0,23.1,74.0,0.0,1000.7,273,2.0,151
01/16/2015,03:00,19.3,0.13,-115,0.0,15.2,0,0,0,0,0,0,23.4,77.2,0.0,1000.6,280,1.9,138
01/16/2015,04:00,18.7,0.13,-111,0.0,15.1,0,0,0,0,0,0,23.6,79.7,0.0,1000.7,291,1.5,124
01/16/2015,05:00,18.2,0.13,-110,0.0,15.0,0,0,0,0,0,0,23.8,81.5,0.0,1001.1,316,1.1,110
01/16/2015,06:00,17.8,0.13,-111,0.0,14.9,1,0,0,1,1,1,24.0,83.3,0.0,1001.4,357,1.0,96
01/16/2015,07:00,19.0,0.13,-113,0.0,15.1,55,36,7,63,64,74,23.9,78.3,0.0,1001.8,21,1.1,82
01/16/2015,08:00,21.7,0.13,-116,0.0,15.6,166,203,78,244,255,378,23.7,68.0,0.0,1002.3,34,1.1,69
01/16/2015,09:00,24.5,0.13,-121,0.0,16.1,254,372,213,467,489,630,23.4,59.2,0.0,1002.8,46,1.1,55
01/16/2015,10:00,27.1,0.13,-131,0.0,15.5,304,497,362,666,695,774,23.2,49.0,0.0,1002.6,55,1.3,43
01/16/2015,11:00,29.4,0.13,-147,0.0,13.8,322,584,487,809,843,850,23.1,38.4,0.0,1001.9,59,1.5,34
01/16/2015,12:00,31.7,0.13,-172,0.0,12.1,328,619,546,874,910,878,23.0,30.2,0.0,1001.1,62,1.8,28
01/16/2015,13:00,33.0,0.13,159,0.0,10.7,355,555,481,836,869,851,22.9,25.6,0.0,1000.3,62,1.8,30
01/16/2015,14:00,33.3,0.13,138,0.0,9.6,333,516,408,741,772,809,22.8,23.4,0.0,999.5,58,1.5,38
01/16/2015,15:00,33.5,0.13,126,0.0,8.4,287,449,296,583,609,723,22.8,21.4,0.0,998.6,53,1.2,49
01/16/2015,16:00,32.8,0.13,118,0.0,8.6,215,325,158,373,391,554,22.8,22.4,0.0,998.4,45,0.7,61
01/16/2015,17:00,31.4,0.13,114,0.0,10.1,115,140,41,156,163,240,22.8,27.0,0.0,998.8,306,0.2,75
01/16/2015,18:00,29.9,0.13,112,0.0,11.6,17,9,1,18,18,18,22.9,32.4,0.0,999.2,252,0.9,89
01/16/2015,19:00,28.1,0.13,110,0.0,12.7,0,0,0,0,0,0,22.9,38.7,0.0,999.8,250,1.4,103
01/16/2015,20:00,26.1,0.13,111,0.0,13.5,0,0,0,0,0,0,23.0,45.9,0.0,1000.6,253,1.7,117
01/16/2015,21:00,24.1,0.13,113,0.0,14.3,0,0,0,0,0,0,23.1,54.4,0.0,1001.4,255,1.9,130
01/16/2015,22:00,22.8,0.13,118,0.0,15.2,0,0,0,0,0,0,23.4,62.1,0.0,1001.5,257,2.1,144
01/16/2015,23:00,22.4,0.13,131,0.0,16.2,0,0,0,0,0,0,23.8,68.4,0.0,1001.1,260,2.0,156
01/17/2015,00:00,21.9,0.13,167,0.0,17.3,0,0,0,0,0,0,24.3,75.1,0.0,1000.7,263,2.0,164
01/17/2015,01:00,21.4,0.13,-147,0.0,17.9,0,0,0,0,0,0,24.5,80.4,0.0,1000.3,267,1.9,162
01/17/2015,02:00,20.9,0.13,-124,0.0,18.1,0,0,0,0,0,0,24.5,83.9,0.0,1000.0,274,1.7,151
01/17/2015,03:00,20.4,0.13,-115,0.0,18.2,0,0,0,0,0,0,24.5,87.6,0.0,999.7,283,1.5,138
01/17/2015,04:00,19.9,0.13,-111,0.0,18.3,0,0,0,0,0,0,24.6,90.2,0.0,999.8,293,1.4,124
01/17/2015,05:00,19.6,0.13,-110,0.0,18.2,0,0,0,0,0,0,24.7,91.6,0.0,1000.3,305,1.4,110
01/17/2015,06:00,19.2,0.13,-111,0.0,18.1,1,0,0,1,1,1,24.9,93.0,0.0,1000.8,316,1.4,96
01/17/2015,07:00,20.2,0.13,-112,0.0,18.3,55,29,6,61,63,71,25.1,88.7,0.0,1001.4,323,1.2,82
01/17/2015,08:00,22.4,0.13,-116,0.0,18.8,170,170,65,235,245,348,25.4,79.8,0.0,1002.1,328,0.8,69
01/17/2015,09:00,24.7,0.13,-121,0.0,19.3,271,308,176,447,465,585,25.6,71.9,0.0,1002.7,346,0.4,55
01/17/2015,10:00,27.0,0.13,-131,0.0,18.9,343,398,289,633,656,722,26.0,61.2,0.0,1002.7,359,0.2,43
01/17/2015,11:00,29.4,0.13,-147,0.0,17.6,388,446,372,760,787,794,26.4,49.2,0.0,1001.9,326,0.3,33
01/17/2015,12:00,31.7,0.13,-172,0.0,16.3,415,449,396,811,838,814,26.9,39.7,0.0,1001.0,309,0.4,28
01/17/2015,13:00,33.0,0.13,159,0.0,15.4,443,366,318,761,784,771,27.3,34.7,0.0,1000.2,292,0.5,30
01/17/2015,14:00,33.1,0.13,138,0.0,14.7,416,307,244,660,679,702,27.8,33.0,0.0,999.4,271,0.6,38
01/17/2015,15:00,33.3,0.13,126,0.0,14.0,348,230,153,501,515,576,28.2,31.3,0.0,998.6,257,0.8,49
01/17/2015,16:00,32.5,0.13,118,0.0,14.3,243,126,63,305,312,376,28.7,33.3,0.0,998.5,243,1.1,61
01/17/2015,17:00,30.7,0.13,114,0.0,15.3,115,24,8,123,124,140,29.3,39.4,0.0,999.0,234,1.6,75
01/17/2015,18:00,28.9,0.13,111,0.0,16.4,15,0,0,15,15,15,29.9,46.7,0.0,999.6,229,2.1,88
01/17/2015,19:00,27.5,0.13,110,0.0,17.3,0,0,0,0,0,0,30.1,53.9,0.0,1000.3,228,2.4,102
01/17/2015,20:00,26.4,0.13,110,0.0,18.2,0,0,0,0,0,0,30.1,60.8,0.0,1001.1,229,2.4,116
01/17/2015,21:00,25.3,0.13,112,0.0,19.0,0,0,0,0,0,0,30.1,68.4,0.0,1001.9,231,2.5,130
01/17/2015,22:00,24.5,0.13,117,0.0,19.9,0,0,0,0,0,0,30.1,75.4,0.0,1002.2,233,2.5,144
01/17/2015,23:00,24.1,0.13,131,0.0,20.7,0,0,0,0,0,0,30.2,81.4,0.0,1002.0,235,2.4,156
01/18/2015,00:00,23.7,0.13,166,0.0,21.5,0,0,0,0,0,0,30.2,87.7,0.0,1001.7,238,2.4,164
01/18/2015,01:00,23.2,0.13,-147,0.0,21.9,0,0,0,0,0,0,30.1,92.4,0.0,1001.4,241,2.2,162
01/18/2015,02:00,22.7,0.13,-123,0.0,21.9,0,0,0,0,0,0,29.8,95.1,0.0,1001.2,245,2.0,151
01/18/2015,03:00,22.2,0.13,-114,0.0,21.8,0,0,0,0,0,0,29.5,97.9,0.0,1001.0,250,1.8,138
01/18/2015,04:00,21.8,0.13,-111,0.0,21.7,0,0,0,0,0,0,29.2,99.5,0.0,1001.0,254,1.7,124
01/18/2015,05:00,21.5,0.13,-110,0.0,21.4,0,0,0,0,0,0,29.0,99.6,0.0,1001.3,256,1.8,110
01/18/2015,06:00,21.3,0.13,-110,0.0,21.2,0,0,0,0,0,0,28.8,99.7,0.0,1001.6,257,1.9,96
