#TMY hourly data
#Site, Solcast_site_5.615612_6.401852
#Country, Nigeria
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 6.4019
#Longitude, 5.6156
#Altitude, 116
#Time Zone, 0.0
Year,Month,Day,Hour,Minute,Tamb,Albedo,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,GtiFixedTilt,GtiTracking,Pw,SnowDepth,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg.C],[(0 - 1)],[degree],[%],[deg.C],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[degree]
2059,1,10,3,0,21.6,0.13,-113,0.0,2.1,0,0,0,0,0,0,1.21,0.0,1002.5,52,3.5,123
2059,1,10,4,0,21.3,0.13,-111,0.0,1.6,0,0,0,0,0,0,1.18,0.0,1002.8,53,3.6,109
2059,1,10,5,0,21.1,0.13,-112,0.0,1.1,1,0,0,1,1,1,1.15,0.0,1003.2,53,3.6,96
2059,1,10,6,0,21.6,0.13,-114,0.0,1.4,54,5,1,55,56,58,1.14,0.0,1003.5,53,3.8,82
2059,1,10,7,0,22.8,0.13,-117,0.0,2.5,177,87,35,212,217,270,1.15,0.0,1004.0,54,4.1,68
2059,1,10,8,0,24.1,0.13,-123,0.0,3.7,293,225,129,423,437,521,1.16,0.0,1004.4,55,4.4,55
2059,1,10,9,0,25.7,0.13,-132,0.0,4.1,375,323,234,609,629,680,1.19,0.0,1004.2,57,4.4,44
2059,1,10,10,0,27.5,0.13,-149,0.0,4.0,425,372,308,733,757,760,1.23,0.0,1003.6,60,4.2,34
2059,1,10,11,0,29.3,0.13,-173,0.0,3.8,445,393,344,789,814,791,1.27,0.0,1003.0,63,4.0,29
2059,1,10,12,0,30.4,0.13,159,0.0,4.0,423,420,360,782,809,795,1.31,0.0,1002.3,65,3.7,31
2059,1,10,13,0,30.8,0.13,139,0.0,4.3,391,375,293,684,708,737,1.35,0.0,1001.5,65,3.4,39
2059,1,10,14,0,31.1,0.13,127,0.0,4.7,333,277,181,514,531,604,1.39,0.0,1000.7,64,3.1,50
2059,1,10,15,0,30.4,0.13,119,0.0,5.5,235,120,58,294,301,361,1.42,0.0,1000.5,64,2.8,62
2059,1,10,16,0,28.4,0.13,115,2.3,6.7,103,15,5,108,108,118,1.43,0.0,1000.9,64,2.7,76
2059,1,10,17,0,26.5,0.13,112,0.1,7.9,12,0,0,12,12,12,1.44,0.0,1001.2,64,2.5,89
2059,1,10,18,0,24.8,0.13,111,0.0,8.3,0,0,0,0,0,0,1.45,0.0,1001.7,63,2.4,103
2059,1,10,19,0,23.5,0.13,112,0.0,8.0,0,0,0,0,0,0,1.44,0.0,1002.3,61,2.4,117
2059,1,10,20,0,22.1,0.13,114,0.0,7.6,0,0,0,0,0,0,1.43,0.0,1002.9,59,2.4,131
2059,1,10,21,0,21.2,0.13,120,0.0,7.3,0,0,0,0,0,0,1.44,0.0,1003.1,56,2.3,144
2059,1,10,22,0,20.8,0.13,134,0.0,7.0,0,0,0,0,0,0,1.45,0.0,1002.8,51,2.2,156
2059,1,10,23,0,20.4,0.13,169,0.0,6.6,0,0,0,0,0,0,1.46,0.0,1002.6,45,2.1,163
2059,1,11,0,0,19.9,0.13,-147,0.0,6.3,0,0,0,0,0,0,1.46,0.0,1002.5,42,2.2,160
2059,1,11,1,0,19.2,0.13,-125,0.0,6.0,0,0,0,0,0,0,1.46,0.0,1002.5,41,2.3,150
2059,1,11,2,0,18.6,0.13,-116,0.0,5.7,0,0,0,0,0,0,1.45,0.0,1002.6,41,2.5,137
2059,1,11,3,0,18.2,0.13,-112,0.0,5.0,0,0,0,0,0,0,1.45,0.0,1002.8,42,2.6,123
2059,1,11,4,0,18.1,0.13,-111,0.0,3.7,0,0,0,0,0,0,1.44,0.0,1003.2,43,2.7,110
2059,1,11,5,0,18.0,0.13,-112,0.0,2.5,1,0,0,1,1,1,1.44,0.0,1003.6,44,2.8,96
2059,1,11,6,0,18.9,0.13,-113,4.5,2.4,47,0,0,47,47,47,1.45,0.0,1004.0,46,2.9,82
2059,1,11,7,0,20.9,0.13,-117,15.1,3.4,157,0,0,158,158,159,1.49,0.0,1004.6,49,2.9,68
2059,1,11,8,0,22.8,0.13,-123,2.1,4.4,310,104,62,372,378,416,1.53,0.0,1005.1,51,3.0,55
2059,1,11,9,0,24.8,0.13,-132,0.0,4.8,404,194,141,546,558,590,1.57,0.0,1004.9,53,2.9,44
2059,1,11,10,0,26.6,0.13,-148,0.0,4.5,466,245,204,670,685,688,1.61,0.0,1004.1,56,2.8,34
2059,1,11,11,0,28.5,0.13,-173,0.0,4.3,491,270,236,727,744,728,1.65,0.0,1003.2,60,2.6,29
2059,1,11,12,0,29.7,0.13,159,0.0,4.1,482,263,226,708,724,716,1.68,0.0,1002.2,60,2.4,31
2059,1,11,13,0,30.2,0.13,139,0.0,4.1,438,227,178,616,630,649,1.7,0.0,1001.2,58,2.1,39
2059,1,11,14,0,30.7,0.13,126,0.0,4.1,357,162,106,462,472,516,1.72,0.0,1000.2,55,1.9,50
2059,1,11,15,0,30.0,0.13,119,1.6,5.0,243,54,28,271,273,300,1.73,0.0,999.9,50,1.9,62
2059,1,11,16,0,27.9,0.13,115,3.9,6.8,103,0,0,103,102,103,1.72,0.0,1000.3,45,2.1,75
2059,1,11,17,0,25.9,0.13,112,0.7,8.5,12,0,0,12,11,12,1.72,0.0,1000.7,41,2.3,89
2059,1,11,18,0,24.2,0.13,111,0.0,9.0,0,0,0,0,0,0,1.71,0.0,1001.2,38,2.5,103
2059,1,11,19,0,22.9,0.13,111,0.0,8.2,0,0,0,0,0,0,1.69,0.0,1001.8,35,2.5,117
2059,1,11,20,0,21.6,0.13,114,0.0,7.4,0,0,0,0,0,0,1.66,0.0,1002.4,33,2.5,131
2059,1,11,21,0,20.9,0.13,119,0.0,6.6,0,0,0,0,0,0,1.64,0.0,1002.5,29,2.5,144
2059,1,11,22,0,20.7,0.13,134,0.0,5.7,0,0,0,0,0,0,1.61,0.0,1002.1,26,2.4,156
2059,1,11,23,0,20.6,0.13,169,0.0,4.9,0,0,0,0,0,0,1.57,0.0,1001.7,22,2.4,164
2059,1,12,0,0,20.2,0.13,-147,0.0,4.1,0,0,0,0,0,0,1.55,0.0,1001.5,22,2.3,161
2059,1,12,1,0,19.7,0.13,-125,0.0,3.6,0,0,0,0,0,0,1.53,0.0,1001.3,25,2.3,150
2059,1,12,2,0,19.2,0.13,-116,0.0,3.0,0,0,0,0,0,0,1.52,0.0,1001.2,28,2.3,137
2059,1,12,3,0,18.8,0.13,-112,0.0,2.6,0,0,0,0,0,0,1.5,0.0,1001.3,32,2.4,124
2059,1,12,4,0,18.6,0.13,-111,0.0,2.3,0,0,0,0,0,0,1.47,0.0,1001.6,37,2.6,110
2059,1,12,5,0,18.4,0.13,-112,0.0,2.1,1,0,0,1,1,1,1.45,0.0,1001.9,41,2.8,96
2059,1,12,6,0,19.2,0.13,-113,1.6,2.5,50,1,0,50,50,51,1.43,0.0,1002.4,44,3.0,82
2059,1,12,7,0,20.9,0.13,-117,0.0,3.5,174,58,24,198,201,236,1.43,0.0,1002.9,46,3.2,68
2059,1,12,8,0,22.6,0.13,-122,0.0,4.6,297,188,109,405,417,488,1.42,0.0,1003.5,48,3.5,55
2059,1,12,9,0,24.5,0.13,-132,0.0,5.0,378,303,221,599,618,666,1.44,0.0,1003.4,49,3.5,44
2059,1,12,10,0,26.6,0.13,-148,0.0,4.6,420,379,315,735,759,763,1.47,0.0,1002.6,48,3.4,34
2059,1,12,11,0,28.6,0.13,-173,0.0,4.2,434,416,365,799,825,801,1.51,0.0,1001.9,48,3.3,29
2059,1,12,12,0,29.9,0.13,159,0.0,4.0,428,407,350,779,804,791,1.52,0.0,1001.0,48,3.2,31
2059,1,12,13,0,30.4,0.13,139,0.0,3.9,393,376,295,688,711,740,1.51,0.0,1000.1,48,3.1,38
2059,1,12,14,0,30.8,0.13,126,0.0,3.8,330,302,197,527,546,626,1.5,0.0,999.1,48,3.0,49
2059,1,12,15,0,30.1,0.13,119,0.1,4.1,236,168,82,317,327,413,1.48,0.0,998.7,48,2.8,62
2059,1,12,16,0,28.1,0.13,115,2.0,4.8,114,25,8,122,123,139,1.45,0.0,999.1,47,2.6,75
2059,1,12,17,0,26.1,0.13,112,0.6,5.4,14,1,0,14,14,14,1.42,0.0,999.4,47,2.3,89
2059,1,12,18,0,24.5,0.13,111,0.0,5.5,0,0,0,0,0,0,1.39,0.0,1000.0,45,2.2,103
2059,1,12,19,0,23.3,0.13,111,0.0,4.9,0,0,0,0,0,0,1.37,0.0,1000.8,41,2.2,117
2059,1,12,20,0,22.2,0.13,113,0.0,4.3,0,0,0,0,0,0,1.35,0.0,1001.7,38,2.2,131
2059,1,12,21,0,21.4,0.13,119,0.0,4.0,0,0,0,0,0,0,1.34,0.0,1001.9,34,2.3,144
2059,1,12,22,0,21.2,0.13,133,0.0,4.0,0,0,0,0,0,0,1.33,0.0,1001.6,31,2.3,156
2059,1,12,23,0,20.9,0.13,168,0.0,4.1,0,0,0,0,0,0,1.32,0.0,1001.3,28,2.4,164
2059,1,13,0,0,20.5,0.13,-147,0.0,3.8,0,0,0,0,0,0,1.31,0.0,1001.0,29,2.5,161
2059,1,13,1,0,20.0,0.13,-124,0.0,3.1,0,0,0,0,0,0,1.31,0.0,1000.7,33,2.5,150
2059,1,13,2,0,19.5,0.13,-116,0.0,2.5,0,0,0,0,0,0,1.3,0.0,1000.4,37,2.5,137
2059,1,13,3,0,19.1,0.13,-112,0.0,2.1,0,0,0,0,0,0,1.29,0.0,1000.4,40,2.6,124
2059,1,13,4,0,18.9,0.13,-111,0.0,1.9,0,0,0,0,0,0,1.28,0.0,1000.7,44,2.7,110
2059,1,13,5,0,18.7,0.13,-111,0.0,1.6,1,0,0,1,1,1,1.27,0.0,1001.1,47,2.8,96
2059,1,13,6,0,19.4,0.13,-113,0.0,2.0,53,9,2,55,55,58,1.28,0.0,1001.5,49,3.0,82
2059,1,13,7,0,21.1,0.13,-117,0.0,3.1,177,91,36,213,218,273,1.3,0.0,1002.2,51,3.2,68
2059,1,13,8,0,22.8,0.13,-122,0.0,4.1,293,222,128,420,434,518,1.32,0.0,1002.8,52,3.4,55
2059,1,13,9,0,24.6,0.13,-132,0.0,4.6,363,357,260,623,645,702,1.34,0.0,1002.7,53,3.4,44
2059,1,13,10,0,26.6,0.13,-148,0.0,4.5,401,432,359,761,788,792,1.36,0.0,1002.1,55,3.3,34
2059,1,13,11,0,28.6,0.13,-173,0.0,4.4,433,426,373,806,833,810,1.38,0.0,1001.4,57,3.1,29
2059,1,13,12,0,29.9,0.13,159,0.0,4.4,491,256,221,712,728,719,1.4,0.0,1000.6,58,2.8,30
2059,1,13,13,0,30.5,0.13,139,0.0,4.4,448,216,170,618,632,649,1.43,0.0,999.6,59,2.4,38
2059,1,13,14,0,31.1,0.13,126,0.0,4.4,361,173,114,475,485,532,1.46,0.0,998.7,61,2.1,49
2059,1,13,15,0,30.6,0.13,119,0.0,5.3,243,97,47,290,295,345,1.48,0.0,998.4,58,1.8,62
2059,1,13,16,0,29.0,0.13,115,0.1,6.9,111,17,5,116,117,128,1.49,0.0,998.8,50,1.7,75
2059,1,13,17,0,27.4,0.13,112,0.5,8.5,13,0,0,13,13,13,1.5,0.0,999.1,40,1.5,89
2059,1,13,18,0,25.7,0.13,111,0.0,9.4,0,0,0,0,0,0,1.51,0.0,999.7,31,1.5,103
2059,1,13,19,0,23.9,0.13,111,0.0,9.5,0,0,0,0,0,0,1.52,0.0,1000.4,22,1.5,117
2059,1,13,20,0,22.2,0.13,113,0.0,9.6,0,0,0,0,0,0,1.53,0.0,1001.1,14,1.6,131
2059,1,13,21,0,21.0,0.13,119,0.0,9.6,0,0,0,0,0,0,1.55,0.0,1001.4,10,1.6,144
2059,1,13,22,0,20.3,0.13,133,0.0,9.6,0,0,0,0,0,0,1.58,0.0,1001.3,8,1.7,156
2059,1,13,23,0,19.7,0.13,168,0.0,9.5,0,0,0,0,0,0,1.61,0.0,1001.1,7,1.8,164
2059,1,14,0,0,19.0,0.13,-147,0.0,9.1,0,0,0,0,0,0,1.63,0.0,1001.0,9,1.9,161
2059,1,14,1,0,18.1,0.13,-124,0.0,8.5,0,0,0,0,0,0,1.64,0.0,1000.7,15,1.9,150
2059,1,14,2,0,17.3,0.13,-115,0.0,7.8,0,0,0,0,0,0,1.65,0.0,1000.5,20,2.0,137
2059,1,14,3,0,16.8,0.13,-112,0.0,7.1,0,0,0,0,0,0,1.65,0.0,1000.5,26,2.1,124
2059,1,14,4,0,16.6,0.13,-111,0.0,6.3,0,0,0,0,0,0,1.65,0.0,1000.7,32,2.1,110
2059,1,14,5,0,16.5,0.13,-111,0.0,5.6,1,0,0,1,1,1,1.65,0.0,1000.9,38,2.2,96
2059,1,14,6,0,17.8,0.13,-113,0.0,5.6,55,12,3,58,58,62,1.66,0.0,1001.3,43,2.3,82
2059,1,14,7,0,20.5,0.13,-116,0.0,6.4,176,115,45,221,227,297,1.69,0.0,1001.9,49,2.5,69
2059,1,14,8,0,23.2,0.13,-122,0.0,7.1,283,268,155,437,453,554,1.71,0.0,1002.4,53,2.7,55
2059,1,14,9,0,25.7,0.13,-131,0.0,7.2,318,473,345,663,691,764,1.79,0.0,1002.3,58,2.8,43
2059,1,14,10,0,28.1,0.13,-148,0.0,6.7,343,551,458,801,834,840,1.9,0.0,1001.7,65,2.8,34
2059,1,14,11,0,30.4,0.13,-173,0.0,6.1,359,566,497,857,891,860,2.02,0.0,1001.1,72,2.8,29
2059,1,14,12,0,31.8,0.13,159,0.0,5.8,368,533,460,828,860,843,2.1,0.0,1000.3,76,2.7,30
2059,1,14,13,0,32.3,0.13,139,0.0,5.9,343,495,389,732,762,798,2.15,0.0,999.4,78,2.4,38
2059,1,14,14,0,32.8,0.13,126,0.0,5.9,293,424,278,572,597,706,2.19,0.0,998.5,81,2.1,49
2059,1,14,15,0,32.0,0.13,119,0.0,6.8,217,302,146,363,380,533,2.23,0.0,998.2,86,1.7,62
2059,1,14,16,0,30.1,0.13,114,0.0,8.6,114,124,36,150,157,224,2.26,0.0,998.4,98,1.2,75
2059,1,14,17,0,28.1,0.13,112,0.0,10.3,16,7,1,17,17,17,2.29,0.0,998.7,123,0.8,89
2059,1,14,18,0,26.6,0.13,111,0.0,11.3,0,0,0,0,0,0,2.31,0.0,999.2,167,0.6,103
2059,1,14,19,0,25.3,0.13,111,0.0,11.6,0,0,0,0,0,0,2.33,0.0,999.9,215,0.8,117
2059,1,14,20,0,24.1,0.13,113,0.0,11.9,0,0,0,0,0,0,2.35,0.0,1000.7,236,1.2,130
2059,1,14,21,0,23.1,0.13,119,0.0,12.5,0,0,0,0,0,0,2.35,0.0,1000.9,250,1.3,144
2059,1,14,22,0,22.4,0.13,132,0.0,13.4,0,0,0,0,0,0,2.34,0.0,1000.7,273,1.1,156
2059,1,14,23,0,21.6,0.13,167,0.0,14.3,0,0,0,0,0,0,2.32,0.0,1000.5,302,1.1,164
2059,1,15,0,0,20.8,0.13,-147,0.0,14.5,0,0,0,0,0,0,2.32,0.0,1000.3,321,1.2,161
2059,1,15,1,0,20.1,0.13,-124,0.0,13.8,0,0,0,0,0,0,2.31,0.0,1000.1,332,1.2,151
2059,1,15,2,0,19.4,0.13,-115,0.0,13.2,0,0,0,0,0,0,2.31,0.0,999.9,343,1.3,138
2059,1,15,3,0,18.7,0.13,-112,0.0,12.7,0,0,0,0,0,0,2.3,0.0,1000.0,357,1.3,124
2059,1,15,4,0,18.0,0.13,-111,0.0,12.4,0,0,0,0,0,0,2.29,0.0,1000.4,18,1.2,110
2059,1,15,5,0,17.3,0.13,-111,0.0,12.2,1,0,0,1,1,1,2.28,0.0,1000.8,37,1.3,96
2059,1,15,6,0,18.4,0.13,-113,0.0,12.1,55,18,4,59,60,66,2.27,0.0,1001.4,49,1.5,82
2059,1,15,7,0,21.4,0.13,-116,0.0,12.2,172,145,56,229,237,325,2.24,0.0,1002.0,55,1.6,69
2059,1,15,8,0,24.4,0.13,-122,0.0,12.2,275,294,168,443,460,573,2.21,0.0,1002.7,61,1.7,55
2059,1,15,9,0,26.9,0.13,-131,0.0,11.6,351,378,275,626,648,710,2.21,0.0,1002.7,63,1.9,43
2059,1,15,10,0,28.9,0.13,-147,0.0,10.2,386,452,376,762,789,795,2.24,0.0,1001.9,63,2.1,34
2059,1,15,11,0,30.9,0.13,-172,0.0,8.8,405,470,414,818,847,822,2.27,0.0,1001.1,63,2.2,28
2059,1,15,12,0,32.2,0.13,159,0.0,7.6,444,362,314,758,780,768,2.28,0.0,1000.4,62,2.2,30
2059,1,15,13,0,32.7,0.13,138,0.0,6.8,408,330,261,668,688,714,2.27,0.0,999.7,61,2.0,38
2059,1,15,14,0,33.2,0.13,126,0.0,5.9,335,284,187,521,538,614,2.26,0.0,998.9,60,1.7,49
2059,1,15,15,0,32.7,0.13,119,0.0,6.4,234,195,95,329,341,441,2.26,0.0,998.7,59,1.4,62
2059,1,15,16,0,31.2,0.13,114,0.0,8.1,116,69,20,136,140,179,2.24,0.0,999.0,59,0.8,75
2059,1,15,17,0,29.6,0.13,112,0.0,9.8,15,3,0,16,16,16,2.23,0.0,999.3,62,0.3,89
2059,1,15,18,0,28.1,0.13,111,0.0,10.9,0,0,0,0,0,0,2.22,0.0,999.9,238,0.2,103
2059,1,15,19,0,26.5,0.13,111,0.0,11.4,0,0,0,0,0,0,2.22,0.0,1000.7,241,0.8,117
2059,1,15,20,0,24.9,0.13,113,0.0,12.0,0,0,0,0,0,0,2.21,0.0,1001.5,241,1.3,130
2059,1,15,21,0,23.6,0.13,118,0.0,12.8,0,0,0,0,0,0,2.22,0.0,1001.7,246,1.6,144
2059,1,15,22,0,22.7,0.13,132,0.0,13.8,0,0,0,0,0,0,2.24,0.0,1001.3,254,1.8,156
2059,1,15,23,0,21.7,0.13,167,0.0,14.9,0,0,0,0,0,0,2.25,0.0,1001.0,261,2.0,164
2059,1,16,0,0,20.9,0.13,-147,0.0,15.4,0,0,0,0,0,0,2.28,0.0,1000.8,266,2.1,161
2059,1,16,1,0,20.1,0.13,-124,0.0,15.3,0,0,0,0,0,0,2.31,0.0,1000.7,273,2.0,151
2059,1,16,2,0,19.3,0.13,-115,0.0,15.2,0,0,0,0,0,0,2.34,0.0,1000.6,280,1.9,138
2059,1,16,3,0,18.7,0.13,-111,0.0,15.1,0,0,0,0,0,0,2.36,0.0,1000.7,291,1.5,124
2059,1,16,4,0,18.2,0.13,-110,0.0,15.0,0,0,0,0,0,0,2.38,0.0,1001.1,316,1.1,110
2059,1,16,5,0,17.8,0.13,-111,0.0,14.9,1,0,0,1,1,1,2.4,0.0,1001.4,357,1.0,96
2059,1,16,6,0,19.0,0.13,-113,0.0,15.1,55,36,7,63,64,74,2.39,0.0,1001.8,21,1.1,82
2059,1,16,7,0,21.7,0.13,-116,0.0,15.6,166,203,78,244,255,378,2.37,0.0,1002.3,34,1.1,69
2059,1,16,8,0,24.5,0.13,-121,0.0,16.1,254,372,213,467,489,630,2.34,0.0,1002.8,46,1.1,55
2059,1,16,9,0,27.1,0.13,-131,0.0,15.5,304,497,362,666,695,774,2.32,0.0,1002.6,55,1.3,43
2059,1,16,10,0,29.4,0.13,-147,0.0,13.8,322,584,487,809,843,850,2.31,0.0,1001.9,59,1.5,34
2059,1,16,11,0,31.7,0.13,-172,0.0,12.1,328,619,546,874,910,878,2.3,0.0,1001.1,62,1.8,28
2059,1,16,12,0,33.0,0.13,159,0.0,10.7,355,555,481,836,869,851,2.29,0.0,1000.3,62,1.8,30
2059,1,16,13,0,33.3,0.13,138,0.0,9.6,333,516,408,741,772,809,2.28,0.0,999.5,58,1.5,38
2059,1,16,14,0,33.5,0.13,126,0.0,8.4,287,449,296,583,609,723,2.28,0.0,998.6,53,1.2,49
2059,1,16,15,0,32.8,0.13,118,0.0,8.6,215,325,158,373,391,554,2.28,0.0,998.4,45,0.7,61
2059,1,16,16,0,31.4,0.13,114,0.0,10.1,115,140,41,156,163,240,2.28,0.0,998.8,306,0.2,75
2059,1,16,17,0,29.9,0.13,112,0.0,11.6,17,9,1,18,18,18,2.29,0.0,999.2,252,0.9,89
2059,1,16,18,0,28.1,0.13,110,0.0,12.7,0,0,0,0,0,0,2.29,0.0,999.8,250,1.4,103
2059,1,16,19,0,26.1,0.13,111,0.0,13.5,0,0,0,0,0,0,2.3,0.0,1000.6,253,1.7,117
2059,1,16,20,0,24.1,0.13,113,0.0,14.3,0,0,0,0,0,0,2.31,0.0,1001.4,255,1.9,130
2059,1,16,21,0,22.8,0.13,118,0.0,15.2,0,0,0,0,0,0,2.34,0.0,1001.5,257,2.1,144
2059,1,16,22,0,22.4,0.13,131,0.0,16.2,0,0,0,0,0,0,2.38,0.0,1001.1,260,2.0,156
2059,1,16,23,0,21.9,0.13,167,0.0,17.3,0,0,0,0,0,0,2.43,0.0,1000.7,263,2.0,164
2059,1,17,0,0,21.4,0.13,-147,0.0,17.9,0,0,0,0,0,0,2.45,0.0,1000.3,267,1.9,162
2059,1,17,1,0,20.9,0.13,-124,0.0,18.1,0,0,0,0,0,0,2.45,0.0,1000.0,274,1.7,151
2059,1,17,2,0,20.4,0.13,-115,0.0,18.2,0,0,0,0,0,0,2.45,0.0,999.7,283,1.5,138
2059,1,17,3,0,19.9,0.13,-111,0.0,18.3,0,0,0,0,0,0,2.46,0.0,999.8,293,1.4,124
2059,1,17,4,0,19.6,0.13,-110,0.0,18.2,0,0,0,0,0,0,2.47,0.0,1000.3,305,1.4,110
2059,1,17,5,0,19.2,0.13,-111,0.0,18.1,1,0,0,1,1,1,2.49,0.0,1000.8,316,1.4,96
2059,1,17,6,0,20.2,0.13,-112,0.0,18.3,55,29,6,61,63,71,2.51,0.0,1001.4,323,1.2,82
2059,1,17,7,0,22.4,0.13,-116,0.0,18.8,170,170,65,235,245,348,2.54,0.0,1002.1,328,0.8,69
2059,1,17,8,0,24.7,0.13,-121,0.0,19.3,271,308,176,447,465,585,2.56,0.0,1002.7,346,0.4,55
2059,1,17,9,0,27.0,0.13,-131,0.0,18.9,343,398,289,633,656,722,2.6,0.0,1002.7,359,0.2,43
2059,1,17,10,0,29.4,0.13,-147,0.0,17.6,388,446,372,760,787,794,2.64,0.0,1001.9,326,0.3,33
2059,1,17,11,0,31.7,0.13,-172,0.0,16.3,415,449,396,811,838,814,2.69,0.0,1001.0,309,0.4,28
2059,1,17,12,0,33.0,0.13,159,0.0,15.4,443,366,318,761,784,771,2.73,0.0,1000.2,292,0.5,30
2059,1,17,13,0,33.1,0.13,138,0.0,14.7,416,307,244,660,679,702,2.78,0.0,999.4,271,0.6,38
2059,1,17,14,0,33.3,0.13,126,0.0,14.0,348,230,153,501,515,576,2.82,0.0,998.6,257,0.8,49
2059,1,17,15,0,32.5,0.13,118,0.0,14.3,243,126,63,305,312,376,2.87,0.0,998.5,243,1.1,61
2059,1,17,16,0,30.7,0.13,114,0.0,15.3,115,24,8,123,124,140,2.93,0.0,999.0,234,1.6,75
2059,1,17,17,0,28.9,0.13,111,0.0,16.4,15,0,0,15,15,15,2.99,0.0,999.6,229,2.1,88
2059,1,17,18,0,27.5,0.13,110,0.0,17.3,0,0,0,0,0,0,3.01,0.0,1000.3,228,2.4,102
2059,1,17,19,0,26.4,0.13,110,0.0,18.2,0,0,0,0,0,0,3.01,0.0,1001.1,229,2.4,116
2059,1,17,20,0,25.3,0.13,112,0.0,19.0,0,0,0,0,0,0,3.01,0.0,1001.9,231,2.5,130
2059,1,17,21,0,24.5,0.13,117,0.0,19.9,0,0,0,0,0,0,3.01,0.0,1002.2,233,2.5,144
2059,1,17,22,0,24.1,0.13,131,0.0,20.7,0,0,0,0,0,0,3.02,0.0,1002.0,235,2.4,156
2059,1,17,23,0,23.7,0.13,166,0.0,21.5,0,0,0,0,0,0,3.02,0.0,1001.7,238,2.4,164
2059,1,18,0,0,23.2,0.13,-147,0.0,21.9,0,0,0,0,0,0,3.01,0.0,1001.4,241,2.2,162
2059,1,18,1,0,22.7,0.13,-123,0.0,21.9,0,0,0,0,0,0,2.98,0.0,1001.2,245,2.0,151
2059,1,18,2,0,22.2,0.13,-114,0.0,21.8,0,0,0,0,0,0,2.95,0.0,1001.0,250,1.8,138
2059,1,18,3,0,21.8,0.13,-111,0.0,21.7,0,0,0,0,0,0,2.92,0.0,1001.0,254,1.7,124
2059,1,18,4,0,21.5,0.13,-110,0.0,21.4,0,0,0,0,0,0,2.9,0.0,1001.3,256,1.8,110
2059,1,18,5,0,21.3,0.13,-110,0.0,21.2,0,0,0,0,0,0,2.88,0.0,1001.6,257,1.9,96
2059,1,18,6,0,22.0,0.13,-112,1.1,21.2,49,1,0,49,49,50,2.87,0.0,1002.1,257,1.8,82
2059,1,18,7,0,23.6,0.13,-115,0.1,21.4,173,49,20,193,195,226,2.87,0.0,1002.7,255,1.5,69
2059,1,18,8,0,25.3,0.13,-121,0.0,21.6,296,163,94,390,399,463,2.88,0.0,1003.3,251,1.2,55
2059,1,18,9,0,27.2,0.13,-130,0.0,21.3,367,314,230,597,616,669,2.91,0.0,1003.3,246,1.1,43
2059,1,18,10,0,29.4,0.13,-146,0.0,20.7,407,393,329,736,760,766,2.96,0.0,1002.6,242,1.2,33
2059,1,18,11,0,31.5,0.13,-172,0.0,20.0,435,400,353,788,812,791,3.02,0.0,1001.9,239,1.3,28
2059,1,18,12,0,32.7,0.13,159,0.0,19.1,483,261,227,711,726,717,3.07,0.0,1001.1,237,1.3,30
2059,1,18,13,0,32.9,0.13,138,0.0,18.0,442,225,179,622,635,653,3.11,0.0,1000.2,235,1.2,37
2059,1,18,14,0,33.2,0.13,125,0.0,17.0,360,179,120,480,490,538,3.16,0.0,999.2,233,1.1,48
2059,1,18,15,0,32.5,0.13,118,0.0,16.7,246,101,50,296,302,353,3.19,0.0,998.9,230,1.3,61
2059,1,18,16,0,31.0,0.13,114,0.0,17.3,116,18,6,122,123,135,3.2,0.0,999.2,227,1.8,75
2059,1,18,17,0,29.5,0.13,111,0.0,17.9,15,0,0,15,15,15,3.22,0.0,999.4,226,2.3,88
2059,1,18,18,0,28.2,0.13,110,0.0,18.6,0,0,0,0,0,0,3.22,0.0,999.9,225,2.6,102
2059,1,18,19,0,27.1,0.13,110,0.0,19.3,0,0,0,0,0,0,3.22,0.0,1000.7,226,2.7,116
2059,1,18,20,0,26.0,0.13,112,0.0,20.0,0,0,0,0,0,0,3.21,0.0,1001.5,226,2.7,130
2059,1,18,21,0,25.3,0.13,117,0.0,20.7,0,0,0,0,0,0,3.2,0.0,1001.6,228,2.7,144
2059,1,18,22,0,24.9,0.13,130,0.0,21.4,0,0,0,0,0,0,3.2,0.0,1001.1,232,2.5,156
2059,1,18,23,0,24.6,0.13,166,0.0,22.1,0,0,0,0,0,0,3.19,0.0,1000.7,237,2.4,165
2059,1,19,0,0,24.1,0.13,-147,0.0,22.4,0,0,0,0,0,0,3.18,0.0,1000.4,240,2.3,162
2059,1,19,1,0,23.6,0.13,-123,0.0,22.4,0,0,0,0,0,0,3.17,0.0,1000.2,243,2.1,151
2059,1,19,2,0,23.1,0.13,-114,0.0,22.3,0,0,0,0,0,0,3.15,0.0,1000.0,246,2.0,138
2059,1,19,3,0,22.9,0.13,-111,0.0,22.3,0,0,0,0,0,0,3.15,0.0,1000.1,249,1.9,124
2059,1,19,4,0,22.8,0.13,-110,0.0,22.4,0,0,0,0,0,0,3.16,0.0,1000.5,252,1.8,110
2059,1,19,5,0,22.8,0.13,-110,0.0,22.4,0,0,0,0,0,0,3.17,0.0,1000.8,255,1.8,96
